Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,omega1,psi1,delta1,sigma1,theta1,omega2,psi2,delta2,sigma2,theta2,Loglik
472900,1.91481018801797,2.79217714401469,2.33512420851109,2.67749418958451,2.70016229726215,2.27414250235617,2.42335781366353,2.39516066825767,2.47044060833817,1.94146522931744,1.80203167237748,1.70082597404721,1.44760546974435,1.2019899994298,1.63224639246831,1.67733353551853,1.91749216707304,1.80804546737714,1.96817192819352,1.6460159914407,-20.6108573004213,-4.12480332817148,-6.70017286804143,-7.28932876341998,-5.69365161149507,-5.66821800993334,-10.1510060741405,-9.91379606824648,-6.383698056074,-17.7897866313036,-12.4451222863084,-17.3849081800739,-24.6980336915142,-25.4419365059389,-15.6504238702327,-16.3068802338874,-15.9542034597152,-30.1045707414174,-26.7094354755675,-18.6169772975197,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.17394874148117,-2.46905706678022,-2.54894441609419,-3.08361441120138,-4.03759744552114,-3.9837032746398,-3.29509399959566,-2.69621588043721,-2.13628657409342,-1.20938132902834,-1.82968233448751,-2.2792666065576,-2.92625802784847,-4.93404897437328,-5.07730943885985,-4.0766848503986,-3.38460267718746,-2.7227559747607,0.0617881120624736,0.020809784572163,0.0442024027688982,0.01909848293445,0.0259137614266483,0.00611255874909686,0.0155822149255081,0.00675904719531667,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,2871.86836894139,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-17651.7015657198
