Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,omega1,psi1,delta1,sigma1,theta1,omega2,psi2,delta2,sigma2,theta2,Loglik,Accepted,Season
0,1.91260647108226,2.81594448151817,2.35473976304403,2.69822664593052,2.66787187324431,2.28484986603115,2.47244389827882,2.23607245809754,2.52691008104556,1.99665262570079,1.93170871143359,1.66543408324428,1.47204131970206,1.22874383125799,1.59961725668584,1.62159093543819,1.88520516000446,1.57218381475381,2.01347656878103,1.71491727858356,-21.5190046403845,-3.89737280551409,-6.43859378061027,-6.99719023350483,-5.76422742984835,-5.64393803915657,-9.57343746673723,-12.5055611167973,-6.00501614595423,-15.0979192579138,-10.4044663625936,-17.6402130365262,-24.6044345449718,-24.5814696628605,-26.5854679822002,-16.8500370158951,-16.684993467494,-20.0186529097635,-13.9486961748947,-17.511866440531,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.14584460054958,-2.40131964337202,-2.56242836627908,-3.11962412658293,-3.98298198351802,-3.98685472485838,-3.31574332675141,-2.70263236780241,-2.14407634883756,-1.22731552460217,-1.89935208717616,-2.24950353146903,-2.92171355598852,-5.4651090236843,-5.05725152642266,-4.01040395669906,-3.34928752198196,-2.71401890418412,0.0537321537829688,0.0192556664465474,0.0428390756612148,0.0157522977151517,0.03945138552359,0.00584426875535777,0.0165007268677375,0.0100471277613395,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,NA,NA,All
50,1.89020745085627,2.84173796331979,2.34484202310172,2.71021002509905,2.66787187324431,2.26176074861024,2.49354166321946,2.24073644500829,2.52691008104556,1.99640720140324,1.94140312860025,1.67017877328446,1.45170677274613,1.24654383611525,1.59961725668584,1.63316650319615,1.8570182291345,1.56931419125358,2.01347656878103,1.73428335482282,-21.5607155214275,-3.9296533493353,-6.35456096120912,-6.95790802765464,-5.76422742984835,-5.65947564366806,-9.51618033646744,-12.4620220994891,-6.00501614595423,-15.126516095393,-10.5323046924436,-17.6565866120536,-24.6546286335271,-24.6130681362275,-26.5854679822002,-16.7517319177806,-16.7223269684732,-20.0988412796998,-13.9486961748947,-17.3354152433011,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13900205175168,-2.41487655547097,-2.55783567688725,-3.12609194511933,-3.98902854024894,-3.99205908162919,-3.31926702320056,-2.70401472599144,-2.13566649425009,-1.21588863803274,-1.89287635011816,-2.24079389282309,-2.9245929720699,-5.4561497575465,-5.05119197559791,-4.00222844045869,-3.35798272705458,-2.71889902747876,0.0558017080710272,0.0179718623162366,0.0455251802146794,0.0146062148351151,0.0395569994641097,0.0077504437707473,0.0179460084946141,0.00984821959665362,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11233.3717671041,1,19/20
100,1.88318097442212,2.84812230479283,2.38387301961606,2.74167881018664,2.68886127110959,2.24479331860573,2.45641655164524,2.22465228901306,2.49394115656419,1.98499276743156,1.97406159689535,1.64954796861031,1.41611104683055,1.22937333351702,1.61223366868762,1.64269739687775,1.87911112224247,1.56149609400329,2.00208151462902,1.69918880798522,-21.443658093655,-3.93004020157735,-6.48774899607425,-6.88200524386318,-5.71444107703664,-5.70824061938067,-9.62582728382136,-12.5521469988639,-6.06229618309731,-15.1682450804266,-10.5262040749638,-17.6330920165031,-24.732134531947,-24.5783608298563,-26.6032667895762,-16.7259069626029,-16.7612004719836,-20.04090654783,-13.8805224245922,-17.4403281133855,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12463504711668,-2.42826608817423,-2.54892458780668,-3.12188556694344,-4.00142768708205,-4.01220067569379,-3.33163172569059,-2.71304707328165,-2.13557695252085,-1.20805874086452,-1.90277907758675,-2.23928846169628,-2.9033263903634,-5.46193585334609,-5.06403610361597,-4.0249110979582,-3.3565978327833,-2.69164297406782,0.0555970038907387,0.0149473291004696,0.0411656363572591,0.0138162213264554,0.0390669206272176,0.00933964936735327,0.0168430023952747,0.0120642199582125,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11238.1959178556,1,19/20
150,1.89285533213031,2.84985755259644,2.3577633028781,2.75274299575479,2.68886127110959,2.28756534020987,2.44843788309043,2.24023251778845,2.49435882544627,2.02738486120609,1.96234803076802,1.62985075647064,1.43594831314262,1.25926667784458,1.61223366868762,1.61775352196051,1.89159254190013,1.55552503251053,2.00229972837431,1.70934514720989,-21.4056760090594,-3.87594722235252,-6.44384091132479,-6.75473055770743,-5.71444107703664,-5.78307018560082,-9.70340753932771,-12.4307967562169,-6.10231861216742,-15.101646315158,-10.515120184156,-17.7270597440918,-24.6646549684047,-24.5381206353082,-26.6032667895762,-16.7399606024655,-16.8202575091923,-20.2480487961592,-13.915245991848,-17.512478062264,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12593880124924,-2.43144272268432,-2.5546892709265,-3.12413754680721,-3.99972235292114,-4.01202058705565,-3.32768149610348,-2.70618697091486,-2.1301924625413,-1.21899102233539,-1.90972127860886,-2.24321680237723,-2.91072601700254,-5.46346859358588,-5.07416935471093,-4.00814107259642,-3.35920725221423,-2.69036715631471,0.056807910008679303,0.01494568851151,0.0407015119879203,0.0153029721780445,0.0384704837881967,0.00966808042633252,0.0158514704314885,0.010652124017475,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11234.9504365433,0,19/20
200,1.87440809254082,2.85255853998259,2.36276209604706,2.76763662479076,2.68886127110959,2.26183010679648,2.46157305875383,2.22765399871624,2.47901738061145,2.0207261454025,2.0202341488987,1.66284087170461,1.42702632781374,1.24246855884966,1.61223366868762,1.63880754549038,1.88612622242454,1.5453122360595,2.00464419949575,1.70420332735785,-21.3509540186823,-3.8394253159136,-6.52126113379063,-6.74766229744555,-5.71444107703664,-5.87115779204488,-9.69889926148697,-12.3625470710253,-6.18879394658446,-15.0487595084139,-10.5133683384413,-17.7926362253671,-24.7186559966107,-24.584893563813502,-26.6032667895762,-16.6870945737249,-16.8647939320187,-20.3364134196151,-13.8131121853934,-17.5329689937701,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12577854371101,-2.43652951469854,-2.54764176342825,-3.13065382349069,-4.00587376527219,-4.0144188543975,-3.32455213513672,-2.71042753372344,-2.12403643916491,-1.21938849478524,-1.90767443809692,-2.23341531708679,-2.91884833760016,-5.45633343632637,-5.07177574622705,-4.01021240129858,-3.36509302795787,-2.68872740519245,0.0581413922096076,0.0149776144192765,0.0387760531833854,0.0145082039155199,0.036873037159912,0.00896946105941283,0.0140165008382449,0.0119711704418868,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11232.8121216491,0,19/20
250,1.87512552034096,2.85706479646831,2.31563709544709,2.73369288399279,2.71667677263433,2.28709377389149,2.49952203128023,2.2407335925441,2.45337336962947,1.99052968427443,1.97157554625842,1.68413397785576,1.42693163606214,1.25336106591954,1.6115137795359,1.62242173687978,1.85179622481991,1.53841151745137,2.05245846583461,1.7172300470511,-21.32087412982,-3.86084948794397,-6.52322037242467,-6.77840335321272,-5.75611430934567,-5.73730576380886,-9.49498656146551,-12.3617657940881,-6.20332679704886,-15.013120162421,-10.4756294364547,-17.7034836525089,-24.6220119626617,-24.6199829710151,-26.5835261007257,-16.6445958493002,-16.8872822762724,-20.2272137699215,-13.6785227999923,-17.5013250070572,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13454976300018,-2.41224864242115,-2.53766010577811,-3.12575020185569,-3.99750275253293,-4.00711609579086,-3.32352995956872,-2.710508976043,-2.12960692780706,-1.22902670334181,-1.89282930823606,-2.22174593306961,-2.92464273493706,-5.44454557881094,-5.08062972145096,-4.00826259603206,-3.34628554695594,-2.69732565866327,0.0552058736531704,0.0171119457985403,0.0406134000487868,0.0145445073618233,0.0339671731177862,0.00813304493104946,0.0156364055776212,0.0128796837142088,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11235.8859368467,0,18/19
300,1.87512552034096,2.86244080039851,2.31553687685093,2.7252565355395,2.70769304195578,2.29748504168635,2.47898191301683,2.24800492125306,2.48896696804869,2.01993184391688,1.97157554625842,1.67190814022819,1.44369162430922,1.24361982077173,1.60057670700424,1.64327947723607,1.85391603259504,1.53478977814405,2.02524969752505,1.71111749104646,-21.32087412982,-3.87908420442841,-6.5811939605867,-6.66933189749759,-5.77387960294894,-5.77829888245571,-9.54762145788057,-12.3844846176412,-6.1837020315651,-14.7405070180276,-10.4756294364547,-17.7040117496877,-24.6198067330507,-24.7701966606086,-26.5953793035005,-16.7149162659903,-17.0435868327649,-20.2167408493824,-13.68804583264,-17.4988671926422,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.11945759336578,-2.40544343213006,-2.53716051303998,-3.1156485826646,-3.99224525478992,-4.00286386279651,-3.33568594235492,-2.71599002084946,-2.12651385617305,-1.23393736485354,-1.8996822737928,-2.22806746295397,-2.93123419617433,-5.45970097051916,-5.10537930891515,-4.02688460204093,-3.35861288035688,-2.70897240812812,0.0570200850110277,0.0172165272323244,0.0416649267915644,0.0113290092037449,0.0377221332364396,0.00980110136887809,0.0168139667082321,0.00987234121297901,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11236.1032592983,0,18/19
350,1.88974884687381,2.86612572381332,2.35204309137681,2.75689205302317,2.70769304195578,2.26537575667724,2.4689659872934002,2.24078054319017,2.44750317326013,1.99122298860793,1.96532336614455,1.66512336478059,1.47975423214142,1.25223108619886,1.60057670700424,1.68082346418657,1.83884578321628,1.53532523352723,2.06115149913583,1.71242729120138,-21.2596693778269,-3.88954728378851,-6.69011298335823,-6.67831179122957,-5.77387960294894,-5.71239279440418,-9.45311519579771,-12.3792540906443,-6.23365391758872,-14.6876063997358,-10.5243047216074,-17.7032411209504,-24.5755131388869,-24.6293895096342,-26.5953793035005,-16.5989494761647,-16.9149248239918,-20.2061990309068,-13.6590594803654,-17.6169229756258,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13227877032012,-2.41483273615171,-2.53898409805277,-3.10292555965769,-3.99532642440929,-4.00103464666169,-3.33005167501742,-2.71903564769864,-2.13484161768662,-1.22597042477191,-1.89787217017806,-2.23480352874451,-2.93422224540153,-5.46211597722444,-5.10976425556461,-4.03730414330205,-3.34156005075084,-2.72081190819608,0.0597075027820062,0.0161110485441326,0.040602283465235,0.0105650627576301,0.0369621720079386,0.0101551391963537,0.0152514047870623,0.00857893827522559,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11238.489016525,1,18/19
400,1.87898361194601,2.84077302169159,2.33511834390974,2.78146437102319,2.73089653903105,2.26264710743483,2.49316804110595,2.2484546642208,2.49865082702667,2.02496401367568,1.99873429622611,1.68698228298401,1.44020768100429,1.27405997870047,1.59436101754249,1.68219882706313,1.81721683719402,1.55688630146633,2.06854309517578,1.7008262845826,-21.290210666634,-3.85397628361753,-6.71300655050093,-6.72836494071706,-5.66043365833376,-5.70100578960215,-9.48399172226034,-12.3274672867038,-6.26989473572353,-14.6855596870556,-10.5069809193457,-17.636939349047,-24.5364542473638,-24.6731094647171,-26.5832246498067,-16.5356810180692,-16.9154071186548,-20.1884306266797,-13.5475743330922,-17.6522287995485,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.1341920689847,-2.41542126303284,-2.54065247600656,-3.10649370456423,-3.99298093250437,-4.00690086810293,-3.33060425222099,-2.71746294134383,-2.12949817959132,-1.22742306606144,-1.89608762061129,-2.23466748022637,-2.93511019623843,-5.46048488738145,-5.1088169996568,-4.03363782794604,-3.34585500446504,-2.71835365947335,0.0591947366038882,0.0161503961929268,0.0409596480956128,0.0113098714183515,0.034761251629896,0.010446100172754,0.0149783767932092,0.00702445705933705,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11239.7609493787,1,18/19
450,1.8705643103646,2.85283649477342,2.28579174693173,2.74548286082216,2.73089653903105,2.251508231951,2.48097660893204,2.23347681601094,2.48524094754953,2.00769169879567,2.0050836730612702,1.67422971634418,1.46040487005508,1.27358407412986,1.59436101754249,1.64068391253398,1.86035301087831,1.53681422354613,2.07296548705194,1.71071126314672,-21.203945313333,-3.77589604401618,-6.68893473206688,-6.75934807607619,-5.66043365833376,-5.68826230216215,-9.40918260323248,-12.3828679509818,-6.1895759147087,-14.5614853215112,-10.4920372632751,-17.624322937682,-24.558967704659,-24.6805547453333,-26.5832246498067,-16.461044867065,-17.0014569500095,-20.1399340553328,-13.4980122001126,-17.6555784824239,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.1222808135528,-2.40762158810421,-2.53565142559045,-3.10502802626612,-3.99742107767751,-3.99709309511659,-3.33739547800729,-2.74262347290553,-2.13118994563141,-1.23506580486794,-1.90418514311214,-2.23113657580998,-2.92969970136708,-5.45649106048828,-5.10272619613007,-4.03976710389519,-3.35719212149415,-2.72092370194624,0.0583490719757771,0.0136885989213019,0.0402562424806066,0.0138076173814795,0.0351005368352177,0.00805234948907382,0.0131792079146221,0.00749905738177912,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11237.3000689813,0,18/19
