Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,omega1,psi1,delta1,sigma1,theta1,omega2,psi2,delta2,sigma2,theta2,Loglik,Accepted,Season
0,1.99855628531314,2.2660269262854,3.0538599363534,2.41517474238767,2.57943482399835,1.81141828593756,2.37236407013208,2.1531953270148,2.55358928295107,1.9148595768479,2.04218281957097,1.68917426197372,1.70675498743075,0.165017101736068,1.39699412485102,1.51107340941492,2.7521202009962,1.52470868875553,1.83528411856059,1.50769543805703,-13.3215231646217,-9.25763219182998,-0.801628284584794,2.76455634344333,-6.63845688590626,-21.8952084102023,-10.7885339474003,-14.0737852618793,-5.31942446638227,-17.5927888383107,-10.5183902072937,-17.1875521818989,-18.5652992958839,-27.625289924108,-22.2612675035305,-20.2011941923698,-28.3872083381849,-26.3690698922384,-15.934557555776,-21.3710712001538,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.05533129542048,-2.37637324445637,-2.45063536688314,-2.93349119349189,-3.92461746650049,-3.91585905730471,-3.24555809314343,-2.60445142181598,-2.03630097764434,-1.17206678182266,-1.81602350907442,-2.20345767976206,-2.91276653927034,-4.99830212752194,-5.15086579357787,-4.06281710036249,-3.42774790057396,-2.63590734576463,0.0602831531762405,0.0181342411843831,0.0457196951224879,0.0226393957491417,0.0330245086184628,0.00868306192615622,0.0125626497909364,0.00572502960494906,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.842905959146926,NA,NA,All
50,1.96718066330613,2.2597261145834,3.05869155493378,2.43857130258557,2.57943482399835,1.81141828593756,2.37236407013208,2.14781585783629,2.55358928295107,1.91591778115199,2.0589669164878,1.6973556785384,1.68906791964742,0.156583273374143,1.39699412485102,1.51107340941492,2.7521202009962,1.54327274546583,1.83528411856059,1.51317246582771,-13.3234015567706,-9.2612141627016,-0.801045972711419,2.75862638734876,-6.63845688590626,-21.8952084102023,-10.7885339474003,-14.08834382056,-5.31942446638227,-17.5983273402283,-10.5170601111755,-17.1869774593533,-18.5848667517837,-27.6186919218564,-22.2612675035305,-20.2011941923698,-28.3872083381849,-26.3667072299951,-15.934557555776,-21.3717504977107,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.08288306611414,-2.37341414740004,-2.45593524297221,-2.94203945351683,-3.92434180341538,-3.93682930713669,-3.23870822474041,-2.61312580158595,-2.05638763451498,-1.18534742884588,-1.8108172265754,-2.22911869219852,-2.90352171468476,-4.97372112119933,-5.16339129015973,-4.05880221563957,-3.44636741996337,-2.65750345012032,0.0664005681694802,0.0166388607717825,0.0463155213074075,0.0202330141795816,0.0379454687899797,0.00680989230732691,0.0113297008827341,0.00793258431249533,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.952364699360337,-23428.0874010506,0,14/15
100,1.97944657831561,2.2597261145834,3.06826531048371,2.42514489000698,2.58261880731603,1.81141828593756,2.3793677155347,2.14516505792502,2.55358928295107,1.9109030319617,2.05143694272708,1.6973556785384,1.67832711022109,0.155704501436065,1.38606338279411,1.51107340941492,2.73986241358119,1.54290447966981,1.83528411856059,1.51937116811374,-13.3223863103071,-9.2612141627016,-0.799600021584077,2.75511339121618,-6.63657974686061,-21.8952084102023,-10.7877029544011,-14.0843664119482,-5.31942446638227,-17.5959864298529,-10.5069411007738,-17.1869774593533,-18.5929053520672,-27.6293875213835,-22.2577475952055,-20.2011941923698,-28.392516614977,-26.3666590742982,-15.934557555776,-21.3755826341374,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.07178743143296,-2.39193374614017,-2.43532108757667,-2.96270856469646,-3.93085832972,-3.95373529830754,-3.25985224357616,-2.60123658983555,-2.04119721097326,-1.1707049753718,-1.78981217981142,-2.22964181484393,-2.9009021275911002,-4.96278344678847,-5.1306715513693,-4.04026184146392,-3.4572320701286,-2.64240421862977,0.0685953453871239,0.0165805180882153,0.0493999078053959,0.0202877359532237,0.0370571685249233,0.00733596346970128,0.0172858657992586,0.00704237230841041,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.828033593913779,-23404.3291264095,0,All
150,1.96801810882344,2.27124833797034,3.06557179504534,2.4646661428689,2.53591280204938,1.8088550194863,2.37459572541457,2.19482389045629,2.54182075514444,1.89576585313518,2.05291811550977,1.6626146010741,1.66477573290697,0.166278906563379,1.39892743232905,1.43541268486276,2.75516751420172,1.51409370348285,1.77983206634665,1.49944416419271,-13.3260597978488,-9.25917626558814,-0.799219439494747,2.74814192603772,-6.63689612584965,-21.9013641388927,-10.778975935129,-14.0847123889916,-5.3315949637413,-17.5936822545982,-10.5218763366752,-17.1904668937596,-18.5875638453558,-27.6398538437962,-22.2439392073967,-20.2127111290502,-28.4017055404031,-26.3543032830086,-15.9358083762257,-21.3811042851105,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.09483788647427,-2.38570552461157,-2.44764281746486,-2.94820835731439,-3.91956016439755,-3.94583912300316,-3.24984824786925,-2.63466467184252,-2.05063179588904,-1.16535586705702,-1.79436665692792,-2.21409285742111,-2.90297401904287,-4.96344225892993,-5.14201149641546,-4.05882428620797,-3.4731459721316,-2.64503879510168,0.0649273237835878,0.0140576133916576,0.0507991065843679,0.0220573550187897,0.0358324297383749,0.0112821920562351,0.0176184575959994,0.00742138169404254,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,1.25318297887763,-23334.1494863186,0,15/16
200,1.96898496782882,2.30699442470082,3.07012261993756,2.46519911170786,2.53651211764757,1.7901929138797401,2.35312712018236,2.20005805522404,2.51821646638445,1.90295984667922,2.03655126668047,1.70383077499246,1.61253501306234,0.155481289616299,1.38394832024571,1.45168444200844,2.83956016343728,1.52666690733489,1.78959625550441,1.46910347466541,-13.3333220200499,-9.26788008229869,-0.801109513820521,2.737824658369,-6.64098902507326,-21.8929293806564,-10.7887629566951,-14.0974100033511,-5.3148210315806,-17.583092700815,-10.5167290474984,-17.1901279299677,-18.593160725883,-27.6361432942884,-22.2447949173104,-20.2211478851394,-28.4053611886524,-26.3572052122662,-15.9344750905011,-21.3826671356285,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.11583458653417,-2.37523147176595,-2.40941712862832,-2.96350089366582,-3.93240029443893,-3.95313646307385,-3.24845827189923,-2.65785688808485,-2.03056904175163,-1.13837400847776,-1.79431319228864,-2.22236470974587,-2.90503054759161,-4.97129026161238,-5.13325392707052,-4.05475355808934,-3.45372625236611,-2.66228101250431,0.0677645973462968,0.0108484652645439,0.0527293082373982,0.0212845330225898,0.0348830767133723,0.00834689834102751,0.019746849784938,0.00956102555844355,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,1.7466697828507,-23159.7095543677,0,10/11
250,1.96856924102405,2.28757574212187,3.08244157049888,2.45680575599864,2.5306741150118,1.83376165616949,2.35888813812727,2.23517604307889,2.56394218228939,1.93798134267988,2.05326349435743,1.69386632893899,1.62840286794339,0.143424286328438,1.3807214311248,1.46732076867007,2.85691764992894,1.49764265010084,1.80873061835863,1.53500868837518,-13.3219833013896,-9.26877054450641,-0.813893976194399,2.72046364644353,-6.64917311913633,-21.8992113981675,-10.7727820647937,-14.0972141055933,-5.31487326175562,-17.5910989578224,-10.5045343153977,-17.1983901019414,-18.5966494940398,-27.6319643779234,-22.2421551585743,-20.2267383305417,-28.4104706192998,-26.3588240566859,-15.9196354905961,-21.3847235021243,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.09826798894944,-2.3569775224132,-2.4197928178966,-2.96489823726863,-3.93464227570635,-3.93918048996372,-3.2486263661672,-2.67370243508007,-2.04952899396741,-1.14339151183563,-1.79187471636254,-2.24598112426581,-2.89787735029678,-4.97748721663513,-5.1192991103885,-4.08312391056894,-3.40919003771891,-2.68576562741803,0.0680256927925025,0.0179536777635893,0.0509256716349979,0.0206278805559134,0.0377799770135764,0.00559838217757314,0.0277492961898537,0.0054501777898984,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,1.7641900957934,-23030.3797247593,0,16/17
300,1.99154891272101,2.28785920308511,3.10937548357104,2.42030662563032,2.54258656520249,1.82395448606549,2.42090097597638,2.19234709432446,2.53377640151671,1.88961274563271,2.08301914603326,1.70657884541407,1.67617261313871,0.147773522410761,1.41538545850526,1.4737529827935,2.8570574307328,1.45172617935003,1.87017086594429,1.53692655049651,-13.3239145433737,-9.30050656536203,-0.804482187988745,2.69840569716903,-6.65827348058161,-21.9160271015071,-10.7799721181343,-14.0886674211448,-5.33007983536042,-17.5795222160436,-10.5072305730384,-17.1831375175245,-18.5756437102177,-27.6481814597133,-22.2470561980508,-20.2302297075813,-28.3948575346241,-26.3565101359617,-15.9147234536198,-21.3681932711685,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.08457134489034,-2.33253425988611,-2.40428373667077,-2.95665725405378,-3.95831826389845,-3.93936700288427,-3.2289639882137,-2.65512989154415,-2.04366853494216,-1.15469170334153,-1.80823618333903,-2.22185130403255,-2.88344341861432,-5.00223747157131,-5.14903390165436,-4.03330137769327,-3.39978787944024,-2.70097218737183,0.0767698085834959,0.0172643140740822,0.0520433947945627,0.0266148324324205,0.0363901229449633,0.00542266942995248,0.0257950311795858,0.00679506022342181,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,1.30888627236858,-22919.67777443,1,11/12
350,1.96744098333351,2.27884376032261,3.11121749519454,2.42702760636064,2.53918375120325,1.80123016329148,2.38367852154691,2.16013700258303,2.51881265840394,1.89418533532807,2.06868158995022,1.66836711694206,1.68433797725133,0.210909479898168,1.36857959750125,1.4694882633924,2.8990712632431,1.51051817368716,1.83611765050851,1.51157634941556,-13.3228651765624,-9.30747030198203,-0.810561790975355,2.67288050254792,-6.6513643085187,-21.9094978582392,-10.7942931425358,-14.0853815799102,-5.32670292881554,-17.5727263093583,-10.4979405156781,-17.1881830920569,-18.5775229911293,-27.6643780704679,-22.243697828679,-20.2281731660196,-28.3916436154675,-26.362276534966,-15.9174804038482,-21.3724843147018,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.02884774933804,-2.34134279122974,-2.45204675199812,-2.98564679845742,-3.93734712373441,-3.92810687903734,-3.24724730282976,-2.64870945692316,-2.04708615575871,-1.13800751573742,-1.82631487155901,-2.22100271305239,-2.88268299654609,-5.02414196208505,-5.15457920052725,-4.04707123362149,-3.37369667318908,-2.68406302716829,0.0786640128010985,0.016451657852194,0.0576010036958642,0.0183662700693491,0.0277076744525488,0.00831091263697157,0.0232037893961946,0.0113162375982619,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.730383116878586,-22811.0005482092,0,17/18
400,1.98161608096429,2.25387160965286,3.09946482250517,2.44916189700423,2.57916375899995,1.79364160434076,2.38471551213029,2.15000741351926,2.5584542400193,1.90405255359373,2.10911122707385,1.66373692655414,1.71787640891687,0.202511806326473,1.39727614803068,1.47060168583478,2.87164064231844,1.53258534747826,1.85272981724376,1.53224854976068,-13.3280660651217,-9.32125577531608,-0.812356063526381,2.66246966291513,-6.66041657235514,-21.9025919423016,-10.796764850867,-14.0948289296337,-5.32444379391951,-17.5697766770732,-10.4959332156028,-17.1674970469705,-18.5918153896745,-27.661188106734,-22.243893492096,-20.2320717236232,-28.3806155896918,-26.3615234281657,-15.909714767215,-21.3807813412005,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.05863968611122,-2.3358796096908,-2.42370601379088,-2.98187631612921,-3.93922235676571,-3.9259937147029,-3.23203252161141,-2.61829833790951,-2.05891738961897,-1.17038524373074,-1.83109296076227,-2.23452631196625,-2.86397986357549,-5.0070463953259,-5.14990939526503,-4.06074088802702,-3.37419847048165,-2.7013950020544,0.0787454370187271,0.0163267164971426,0.0565553024992679,0.0197165245014447,0.029180914734132,0.00723222506029611,0.0239754785301078,0.00696745975110311,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.996471240115619,-22782.3275496823,0,12/13
450,2.01423305985492,2.23800453500077,3.0719232076606,2.40623340017602,2.57916375899995,1.79930727684863,2.35956653510107,2.17113223400204,2.52137338914987,1.90405255359373,2.12792798034822,1.6865524741823399,1.69593313353137,0.26607426503151,1.39727614803068,1.51713874479705,2.88312425666394,1.53214416081834,1.82579100092479,1.53224854976068,-13.3240896186208,-9.32589188549823,-0.819852638747874,2.64562190276807,-6.66041657235514,-21.9089180761769,-10.7982255623004,-14.0857259634967,-5.31740199523218,-17.5697766770732,-10.4953447975844,-17.1690141096697,-18.5946140458103,-27.6627818135901,-22.243893492096,-20.2284510430615,-28.3801105577551,-26.3615712594753,-15.9022708709369,-21.3807813412005,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.04904599544469,-2.34239952580047,-2.45275658764682,-2.99194106611621,-3.92568605044581,-3.94407864913665,-3.23550127128096,-2.62485674041804,-2.05231565086116,-1.20885610491993,-1.81480671326136,-2.21519376208849,-2.88935864181638,-5.00222626328745,-5.13482823117062,-4.05102390972745,-3.32298847639697,-2.69836028757965,0.075959758523481,0.0188746469317883,0.0633809825394122,0.0235650764015247,0.0262131731333871,0.00783622679444011,0.0177108077136774,0.00595400263043888,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.737365308717464,-22752.6425228474,1,18/19
