Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,omega1,psi1,delta1,sigma1,theta1,omega2,psi2,delta2,sigma2,theta2,Loglik,Accepted,Season
0,1.87681146657343,2.85155507481375,2.38451715958761,2.72315569293998,2.71203848065543,2.28981970387297,2.43216736087701,2.41773687221195,2.50893138564174,2.01294370457991,1.80206243838178,1.62078768141571,1.4533470837181801,1.19406678012225,1.63712134505295,1.6896122677335,1.81579858180719,1.52001051992347,1.90167004930652,1.78809640695801,-26.1289397410561,-3.61540919248585,-6.65590495434726,-6.6543070343868,-5.78994146178219,-5.52569026710642,-10.2269811139587,-9.81436152574431,-5.98083187770816,-26.5300798124877,-13.1138099787271,-18.5021202664073,-25.8211553717276,-25.4387280161811,-15.6611155995672,-15.8202914079498,-17.5517120686713,-20.7227734139469,-14.8304112554769,-16.508821305974,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12089312033503,-2.47593535850806,-2.62790447909323,-3.12462894219771,-4.04267133519461,-3.98287541962219,-3.316809125994,-2.72986049138947,-2.16337778842481,-1.22762858623031,-1.89312398305093,-2.2585233663177,-2.87517593065402,-4.98288891664382,-5.02366844327058,-3.99435254969807,-3.43385611613586,-2.73221205604068,0.063541933094694,0.0133455751437288,0.0500162450641182,0.0175041530191734,0.0313435359836034,0.0106922816208169,0.0160544729174247,0.0100644068110349,1985.99192875167,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,NA,NA,All
50,1.92096938370845,2.86621698419423,2.35822956229677,2.73508055884149,2.73471995902199,2.30533832426327,2.42538851243603,2.40812836437548,2.51785364770215,2.00386598046899,1.81897297145745,1.60502011844867,1.44475870214259,1.21110456336265,1.64858474485252,1.68070613613416,1.78301000174039,1.51968702428621,1.90765580311716,1.78866336914194,-26.2237037191169,-3.62623786319197,-6.66692002391629,-6.73889037050601,-5.71657293870107,-5.44303249473267,-10.2220523090775,-9.82258819392942,-6.0229384892077,-26.5408655417136,-13.0785256822027,-18.5054656887635,-25.7791816494766,-25.4027831555711,-15.6207898879075,-15.8355906653428,-17.5409689771082,-20.6595693609765,-14.7853645074879,-16.5820429760876,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.11082741994332,-2.47774704586241,-2.6374959104664,-3.12458247945446,-4.04958569098549,-3.98278756818582,-3.30599976162759,-2.73474180170044,-2.16117651174126,-1.21240193565182,-1.8871233612002,-2.25369817231309,-2.88550921759997,-4.98423416399263,-5.01936813930901,-4.00314739496277,-3.42488824614398,-2.72906548695534,0.0622326946672145,0.0115370313609572,0.0500894874538703,0.0168141557731549,0.0329349459079283,0.00897873416413488,0.017104865059306,0.00966596029671966,1998.53304129789,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11201.7780826632,1,19/20
100,1.9449387493164,2.85962934915084,2.3784772910204,2.76367530790738,2.72873440307387,2.29544763259404,2.42151002528508,2.40812836437548,2.52187304615436,2.00386598046899,1.7814130797168,1.61939601183595,1.44233260505646,1.21172740454398,1.63779005397675,1.7112019857358,1.77873970628791,1.51968702428621,1.97058929573914,1.78866336914194,-26.3757093400501,-3.68454098431897,-6.69491942092431,-6.56050267910609,-5.5417472633197304,-5.46953886260794,-10.1954832151594,-9.82258819392942,-5.98863243341456,-26.5408655417136,-13.0671254705644,-18.5072301627959,-25.7761368110995,-25.5659878386557,-15.6386512670743,-15.8171616838455,-17.5514707784352,-20.6595693609765,-14.6030865597223,-16.5820429760876,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12218174934072,-2.48114455061058,-2.63885142936384,-3.12626060366053,-4.0398524614683,-3.97601760226803,-3.31899892257068,-2.73327337384383,-2.15034245127256,-1.19600446501146,-1.88580758049577,-2.25270600945507,-2.87722843813694,-4.98540317951292,-5.01030085633956,-3.99989751327326,-3.43541786198643,-2.72020691792729,0.0631416714053803,0.0148452744232657,0.0515270946378179,0.0160608185017953,0.0350675203807834,0.00770201747359829,0.014469923767885,0.00666316673670483,2001.34950613867,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11199.9313744272,0,19/20
150,1.97037210012329,2.85161941871884,2.34428865404535,2.75752124824667,2.71540417403556,2.29737866308864,2.40662681524685,2.39544938647703,2.50373326065541,2.00386598046899,1.77686802299817,1.61621712788508,1.46761045059458,1.2463627341404,1.63354425632615,1.71071436274602,1.80078794328611,1.5205677846845,1.96459392324682,1.78866336914194,-26.3693836678204,-3.69106237802545,-6.80068944214406,-6.58816662663542,-5.47941803418097,-5.48580971239667,-10.1074355258436,-9.76983462148453,-5.9582979436175,-26.5408655417136,-13.0507578731762,-18.4934342253643,-25.753750682738,-25.4988726330918,-15.6498306420954,-15.7841556882354,-17.552590632156,-20.5618960118749,-14.626262393942,-16.5820429760876,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12356509142997,-2.48094685806364,-2.63356197541991,-3.12842191967495,-4.04768091223856,-3.97653935708859,-3.33246244135594,-2.73341166328122,-2.14064759498198,-1.19807647160596,-1.88380415502311,-2.25988299104352,-2.87567433554936,-4.99403917116144,-5.01328617852425,-3.99581980754826,-3.42911088427604,-2.72208640527823,0.0594024385465333,0.0141395678567726,0.0534391429325655,0.0162061460413625,0.034774840433079,0.0094368535461311,0.0150690323080418,0.00782636062272793,1984.65021154449,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11198.5828606123,0,19/20
200,1.95175250465948,2.85104778678273,2.35548364759911,2.77670126495044,2.77308003145211,2.29737866308864,2.40415631687706,2.40586483086949,2.50549042897093,2.00386598046899,1.81798557994645,1.60390818291512,1.44077214032144,1.25297826463348,1.65532596687579,1.71071436274602,1.79542715823795,1.52619814575214,1.96449330603038,1.78866336914194,-26.3562260601741,-3.62805619205337,-6.72776891082593,-6.61941079280475,-5.3959413128772,-5.48580971239667,-10.0958703121475,-9.88618709248956,-5.95547757263885,-26.5408655417136,-13.0066745695846,-18.3667795613471,-25.7518734124572,-25.4721836937077,-15.6152760481377,-15.7841556882354,-17.5090602586086,-20.5966717607265,-14.6989306120024,-16.5820429760876,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12724136814334,-2.48678819581889,-2.62869476475022,-3.1278632505637,-4.04340853424984,-3.97680605111205,-3.3283442777618,-2.73832540662561,-2.13864331386929,-1.19484705792823,-1.88007168874349,-2.261050434882,-2.87560495183046,-4.99641300322169,-5.01854380457869,-3.99854833019748,-3.43093435760572,-2.72216753231758,0.0585962093955188,0.0146392826298429,0.0535370962881188,0.0171330940759014,0.0352344701044057,0.010262582048285,0.0161474147498443,0.00789094814816598,1975.37738936919,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11203.1645903208,0,19/20
250,1.95175250465948,2.87141943882178,2.32061863453776,2.75563591655541,2.76006143177838,2.30286617758841,2.39506086622343,2.40923196171873,2.51147170946575,2.01587035621721,1.81798557994645,1.62802345521592,1.4357856605495,1.21908099303123,1.6616742099245,1.70245748059727,1.82986495563831,1.51042765770584,1.9542609459697,1.75991006820443,-26.3562260601741,-3.54092912564452,-6.78436646036512,-6.56004655893032,-5.42343365455949,-5.45806233861458,-10.1980630216305,-9.86724698295539,-5.98583063918766,-26.5612761621377,-13.0066745695846,-18.3236396699133,-25.7449721856812,-25.3849273205752,-15.6721049387167,-15.8474699445347,-17.5523026149459,-20.5019178721252,-14.6711062018335,-16.5638923696471,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.1050463862242,-2.48564317471385,-2.62520954860834,-3.12272453825278,-4.0529722679343,-3.97130506609759,-3.33444079614451,-2.74995625621096,-2.14161774936806,-1.19391739188114,-1.8859187924279,-2.26627321708024,-2.87492859280741,-4.99029672834371,-5.03072519646189,-3.99214380697675,-3.43549122549503,-2.72718527371339,0.0530950750222669,0.0155955199737414,0.052778679560459,0.0177841485886068,0.0364075695724853,0.00915128712358286,0.0150692184656109,0.00675809291272248,2019.68507614214,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11203.6782608866,0,18/19
300,1.95175250465948,2.87274813623872,2.33108770108174,2.75682393018362,2.7702504926995,2.29054559521056,2.41893385837386,2.42512588138195,2.47737227530737,1.99933244193093,1.81798557994645,1.62731445993558,1.49058315600977,1.2339345318346,1.64418499554416,1.70187664956079,1.80026135091428,1.53925367098541,1.91651609874713,1.7908651156405,-26.3562260601741,-3.48532308691937,-6.76357704139149,-6.57629331611345,-5.36927955566782,-5.53126933529651,-10.138686045688,-9.84600123986197,-5.94848940827718,-26.5417492995379,-13.0066745695846,-18.2702784133924,-25.770358895763,-25.2888207212884,-15.6579057285663,-15.9761882977289,-17.6101037250894,-20.510227166963,-14.7301039112538,-16.6524205262302,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.0964827530207,-2.47543261396308,-2.6169475443076,-3.12493005565369,-4.03906614029073,-3.97482147715947,-3.34111452832793,-2.75326259739598,-2.14640571707473,-1.19169864675783,-1.88332536227659,-2.28440360511308,-2.88270000971049,-4.99047963028157,-5.03189339420415,-3.99166772775948,-3.43537576577718,-2.73535120816204,0.0526395124639969,0.0139486044006472,0.0510823360751226,0.018158544400476,0.0378941006717407,0.00894201369518992,0.0158090736664956,0.00703425979017669,2034.62634422164,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11206.0183570117,0,18/19
350,1.96706382602836,2.89271011775882,2.37498023745764,2.76097968656698,2.7567225754709,2.29571853122528,2.43441960102236,2.42640458829749,2.47935156992314,1.99467966531112,1.7739849222447,1.62433318350408,1.45862005573067,1.20987666435528,1.63471985062603,1.69945679669358,1.80334420631845,1.54285484589737,1.91854233745128,1.79971989473875,-26.3954492300774,-3.63106261319987,-6.80259324707391,-6.54425329432876,-5.36351175608597,-5.69095931735547,-10.1541694692226,-9.89463019213316,-6.01280393867896,-26.4874032339683,-13.0641876150032,-18.2675916778758,-25.8499641544516,-25.1109627511169,-15.6250292656298,-15.8843971232088,-17.5283924268219,-20.5255437702672,-14.7302430675259,-16.6615396208922,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.09878572571005,-2.46727824578869,-2.61053072187503,-3.14607954301772,-4.04658557456879,-3.96531968642276,-3.34711503302077,-2.74217952117464,-2.15074366234755,-1.20458327233693,-1.8989286257124,-2.28296814345013,-2.87707091606373,-4.98431462162573,-5.02646313542136,-3.99001466651447,-3.43824560277777,-2.72514570431486,0.0511872336759192,0.0151399963625954,0.0513103137808588,0.0162126589385256,0.0381233174337984,0.00872486226901336,0.0143000667540061,0.00792064585188879,2041.69586443096,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11207.1165820157,0,18/19
400,1.95791738954951,2.88829996424572,2.34300889668076,2.77461237078011,2.74660049182216,2.31763775446541,2.43806384658413,2.42763904899135,2.45842291858468,1.98100368963451,1.77937142195068,1.64760294541472,1.47815594352952,1.18519958907729,1.63264797592961,1.68470927590378,1.82802480873796,1.53677085295472,1.92480888933204,1.78296325880697,-26.375743504884,-3.64497379223576,-6.87977857974505,-6.42790521433826,-5.44711611676737,-5.63972380561715,-10.0693997362635,-9.97150539443366,-6.09419555749009,-26.4866787417943,-13.2271857031428,-18.0982893816808,-25.7922533594083,-25.1909512781787,-15.6282402293593,-15.7940853927064,-17.5257134915484,-20.453560556739,-14.7044854070278,-16.6418233616299,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.09128025820771,-2.46149380537467,-2.61308359558318,-3.13745070220275,-4.05145067817835,-3.96780404896587,-3.33603147871616,-2.73951001095415,-2.15693422576839,-1.19877900673131,-1.90229483642711,-2.26584810082156,-2.87165045298156,-4.96743152654776,-5.03028169646729,-3.99271642624476,-3.43939853337401,-2.71697412422038,0.0526633577071332,0.012954441298181,0.0488309535332724,0.0161122219012152,0.0402502836705614,0.00872266811606329,0.0148159929597363,0.0100568120449633,2036.09913614318,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11210.1184103958,1,18/19
450,1.94544963323509,2.87429996090007,2.34047067800774,2.76187258620368,2.71992088162623,2.285076460383,2.44633329833697,2.42776080205586,2.49034984132095,1.98100368963451,1.79183367759575,1.63508282326695,1.46875911230758,1.20423267662393,1.61494890477767,1.69066313816556,1.81094623682674,1.51237319268133,1.92607733404072,1.78296325880697,-26.3410921074709,-3.5875909392158,-6.93603956565914,-6.49281376438097,-5.3984586165478,-5.68009955499209,-10.0090291070323,-9.94708742430562,-6.03539044917087,-26.4866787417943,-13.2321488141091,-18.0959496757592,-25.8743522141938,-25.1230225548575,-15.7794415318634,-15.8919036059337,-17.6556622218501,-20.4544156982616,-14.6971235202064,-16.6418233616299,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.09949408163645,-2.461125710525,-2.60662969020597,-3.13338701453117,-4.05301365522794,-3.96952133764626,-3.33798127842494,-2.72976010552031,-2.15071054285967,-1.20969160331213,-1.89765071356785,-2.26239668906341,-2.86468255991379,-4.97971859007558,-5.02963002804542,-4.00116317387117,-3.45090350123807,-2.71187339390513,0.053235978040363,0.0150555083917669,0.050199261206272,0.0148375561832039,0.0393548828436153,0.00881155647095147,0.0147925071149802,0.00983407826758229,2028.86734794327,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11202.554593278,1,18/19
