Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,omega1,psi1,delta1,sigma1,theta1,omega2,psi2,delta2,sigma2,theta2,Loglik,Accepted,Season
0,1.93716335742436,2.82228559431747,2.13300114765059,2.47968584250099,2.6982357815058,2.29289019168077,2.39061106331497,2.47491797358466,2.47611112315993,1.9033531575259801,1.73122629969808,1.65958222047087,1.71931503721013,7.03382184024212,1.49572397028403,1.70578344963238,1.75777050495971,1.49919551611768,2.00461923129345,1.55084059287706,-18.5848693645172,-3.91705699200059,-10.5214490255161,-8.51400500045184,-5.89188239964464,-5.73850105591358,-10.6088956278415,-9.3469234052652,-6.03019843696666,-18.747287082905,-13.0787294579546,-17.8190876047069,-37.4392399087194,-30.6575053349599,-18.7280670415841,-16.0080239056229,-18.1785633538757,-20.6851174102686,-13.9719552681808,-20.2103945294803,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12289868613242,-2.47586764696801,-2.59708551719035,-3.06282036302682,-4.00796742709363,-3.96329745437484,-3.3319595322192,-2.67358691161499,-2.1300694361556,-1.18858652400135,-1.74557339429513,-2.21655467854114,-2.87206704161719,-4.96585816038869,-4.82816961986262,-4.03599327603128,-3.44203166131302,-2.6680115172456,0.078388046450215,0.0178408594001285,0.0413324182744608,0.0257074469698021,0.034547146153272,0.00980331947533185,0.0135936481142527,0.00717155620745908,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,2607.11620358274,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,NA,NA,All
50,1.91912703056288,2.85266701468836,2.12256337908751,2.50237966856778,2.69678239427905,2.28063595320346,2.38464086828452,2.45356913976815,2.51159640221815,1.9033531575259801,1.74542312801688,1.65738813065812,1.74639918222697,6.95933420753938,1.50171337654317,1.70842571704215,1.7700437456985,1.50440524982837,2.02603177298122,1.55084059287706,-18.5045957592893,-3.85225272752084,-10.5665705877642,-8.57478585666705,-5.81148299367593,-5.69944795916629,-10.5943299933349,-9.42196652190359,-6.01319707491042,-18.747287082905,-13.1546116505569,-17.7565824883011,-37.6250209084415,-30.710398242673,-18.6648248736949,-16.0997274841562,-18.2404566366508,-20.73200643882,-13.9753566062027,-20.2103945294803,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12289868613242,-2.47586764696801,-2.59708551719035,-3.06282036302682,-4.00796742709363,-3.96329745437484,-3.3319595322192,-2.67358691161499,-2.1300694361556,-1.18858652400135,-1.74557339429513,-2.21655467854114,-2.87206704161719,-4.96585816038869,-4.82816961986262,-4.03599327603128,-3.44203166131302,-2.6680115172456,0.078388046450215,0.0178408594001285,0.0413324182744608,0.0257074469698021,0.034547146153272,0.00980331947533185,0.0135936481142527,0.00717155620745908,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,2607.11620358274,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-16785.6812314495,0,19/20
100,1.9172629465591,2.85752514565704,2.10740697872722,2.51082389556607,2.69678239427905,2.32955286203801,2.41942593034714,2.45204005110543,2.50729663196359,1.89830060714086,1.71618881047732,1.66031104292265,1.72537110988986,6.91903832146706,1.50171337654317,1.69234681874971,1.7739820459829,1.51225441682263,2.01059291717135,1.59551800032421,-18.4964334546017,-3.70039911803846,-10.6210245688633,-8.48978775683735,-5.81148299367593,-5.62364103422079,-10.5423890905744,-9.24796333433609,-6.03392579615213,-18.693394658067,-13.0931365408403,-17.8664581156234,-37.6214445953352,-30.7200954773058,-18.6648248736949,-16.0529240998268,-18.24589309214,-20.6556637043185,-14.0004266792179,-20.1511654890451,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12411645271496,-2.46960228323002,-2.58686777218591,-3.05296403847889,-3.98388667486017,-3.96560108642536,-3.31848284883603,-2.67819156616873,-2.11948580763751,-1.1806490708854,-1.751359842195,-2.21408064265281,-2.88631273969244,-4.98543563747953,-4.83375517482667,-4.04220692828336,-3.42781986811034,-2.67841772046601,0.0777299776968819,0.0185132284165467,0.040315972221662597,0.0246780103846997,0.0370362382770881,0.00610422797605013,0.0124641952459703,0.00667697596381975,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,2610.32896046848,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-16788.4184178558,0,19/20
150,1.91059514932233,2.85372948202826,2.08777288342578,2.52029231290113,2.67577074684251,2.30484875388862,2.40915482280426,2.46196567701118,2.51222443873818,1.88070109893631,1.74415351721712,1.67866322875375,1.77792856271207,6.9342048367952,1.50222366804364,1.65135022142673,1.710683173036,1.52911142375817,2.00635942574609,1.58649372052409,-18.5541214485808,-3.67829456732236,-10.7295780379954,-8.47224194088124,-5.75589396132708,-5.64053815252662,-10.5594812250396,-9.27070977364442,-6.01587711893327,-18.7270999829699,-13.0153125452495,-17.8773665542547,-37.7478298893561,-30.7120418811067,-18.6740026296815,-16.0435410639515,-18.2406893010038,-20.7141966758781,-13.972093645782,-20.1240845775,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.10780207131764,-2.47022947432863,-2.57992953091557,-3.06843778761668,-3.99018654792099,-3.95786652351106,-3.31586456219971,-2.67939824552462,-2.12067291139277,-1.16780426338554,-1.75606648971196,-2.22557087293601,-2.88728492674602,-4.99033627296875,-4.83143104205715,-4.0348732844271,-3.43077010529386,-2.68467963935938,0.0801701487064763,0.0209549365046948,0.043336742945189,0.0239103740964433,0.0354608498160381,0.00604660550241175,0.0132951828807265,0.00561655714663043,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,2612.38681751498,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-16797.0565959169,0,19/20
200,1.90658229818134,2.80659299964065,2.11533881168574,2.50613072719615,2.67577074684251,2.30083384059577,2.39582565346026,2.43524078648227,2.48251467957323,1.89664249457895,1.72308190032097,1.6419283806608,1.75469062479381,6.94038688126917,1.50222366804364,1.64923406320878,1.7500190537809,1.5184976402613,2.01394141867036,1.59755599301644,-18.5986403242182,-3.74342375524906,-10.9793187273176,-8.52314815427624,-5.75589396132708,-5.71634426329084,-10.5437748318261,-9.29399206533446,-6.04580378407304,-18.6381974997945,-12.9003785819844,-17.9017929946351,-37.7365335755268,-30.7484542629601,-18.6740026296815,-16.0589796578967,-18.1908849457004,-20.7450479258505,-13.8525807587941,-20.113852736283,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.11033813059697,-2.4751858787041,-2.56106362244492,-3.07984753357684,-3.99369672809284,-3.95271521208512,-3.30820580994842,-2.66704121861705,-2.12693732924396,-1.16769021011249,-1.77302823442573,-2.22241350471061,-2.88013049168224,-5.01439145571431,-4.83800170637816,-4.03453159306349,-3.42360256304466,-2.66811766489592,0.0793362657435625,0.022443268957987,0.0449866613433165,0.0197125693633615,0.0361291540416884,0.00591964464658415,0.012589831168671,0.00975858034832734,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,2589.7438872461,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-16790.4248235231,1,19/20
250,1.91324286732118,2.84137482363722,2.08980650884637,2.49120074364966,2.68989477299479,2.28074087787308,2.40363942956089,2.43398370793402,2.48805573129874,1.90960804392363,1.75975786699801,1.68515021226627,1.79993375767353,6.96947249478095,1.52367128459425,1.63731300234337,1.75637348583074,1.52506660983966,2.02707863911285,1.60405393624044,-18.522455087493,-3.69660314269001,-10.8687230645433,-8.53478220199637,-5.74462928459387,-5.70629234055831,-10.5241326253217,-9.22481358492417,-6.15453495248558,-18.728600933684,-13.0298329732592,-17.8546814283611,-37.8497603478203,-30.6588361438966,-18.6474130023281,-16.1716015162793,-18.3040158905117,-20.7329576288665,-13.8346996004401,-19.9957765369266,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.10981131980153,-2.47125287022243,-2.56205943881469,-3.07539974892861,-3.98881526681643,-3.95395683510327,-3.28667142255723,-2.67147166854275,-2.13692452311591,-1.17429153332659,-1.76896058351799,-2.21544626016263,-2.8841245792228,-5.014693595968,-4.82282330123017,-4.03133581274382,-3.42670500321438,-2.66938578259225,0.0763273391520699,0.0196521518088574,0.0440164291644485,0.0211156583977374,0.0358504752222625,0.00668279268123024,0.0123556108053948,0.0093076540292847,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,2587.30276580401,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-16792.953001998,0,18/19
300,1.91869340561649,2.86487656468782,2.09957658829659,2.48610616864762,2.71524449466173,2.26627535363661,2.40713467045138,2.43398370793402,2.45875860545544,1.89519717612375,1.7748659893779,1.63237383276417,1.76447379025318,6.98501112816777,1.4965422084621,1.64594203584201,1.72173882299186,1.52506660983966,2.04298877652495,1.56448867443947,-18.6124432337645,-3.76295457715581,-10.9778433877752,-8.65778638988079,-5.74098552321993,-5.70141705192993,-10.4457713966397,-9.22481358492417,-6.28610660145497,-18.7713267720481,-13.0849705050876,-17.9294466269631,-37.9028689218819,-30.800518818432302,-18.6307687511687,-16.1552937724072,-18.3134193567689,-20.7329576288665,-13.8479820577587,-19.9512047340521,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12230112967378,-2.47449294674922,-2.56265713179582,-3.05952509330363,-4.01321302999664,-3.95476531068081,-3.30566660479835,-2.68873999319055,-2.14585262539083,-1.15439731720388,-1.78789696793263,-2.20880977763329,-2.86050986139819,-5.01203598985367,-4.82980176161574,-4.05175184048172,-3.42656312912642,-2.67873205752196,0.0751939664395162,0.0186635111353186,0.0431623454399313,0.0202122982195315,0.0338337883132282,0.00808188180317729,0.010146712035644,0.0101158929958361,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,2653.93117588557,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-16788.8896862954,1,18/19
350,1.9464609989913,2.85713234164002,2.10424297876477,2.51137790773024,2.69532723359704,2.25201009902857,2.41679101694897,2.46429355606131,2.46152531549634,1.89271905903172,1.75926148784991,1.61593423686983,1.7026610846665,6.96690394771384,1.48575222233263,1.65303832448057,1.73930987319502,1.4888459464163,2.02343056009685,1.55636696550032,-18.6442717590327,-3.74596156228751,-10.7697275717526,-8.56531922640337,-5.74079172024651,-5.80902609410972,-10.3723020999277,-9.22172791554504,-6.34441455049887,-18.8747512884551,-13.1225121838783,-18.0730866399916,-37.8548571700308,-30.8366070753305,-18.7536807297676,-16.1138339907727,-18.27717185175,-20.6742118345171,-13.8799959767549,-20.1198742104763,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.11547865070547,-2.47193310085339,-2.57133305265921,-3.05849300526247,-4.00860575249344,-3.9544000399786,-3.30424070265355,-2.68013131910324,-2.13958260033129,-1.15514740338186,-1.79244294465525,-2.20002851205305,-2.86339425032579,-5.00843439839624,-4.83961318281282,-4.04781436567113,-3.42188026098406,-2.67681529961799,0.0750581383450751,0.018628000922963302,0.0442275057459893,0.0195364766753447,0.0329778313206372,0.00840425445885135,0.00993682194714588,0.0101792797175131,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,2641.62996128682,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-16784.2967901192,0,18/19
400,1.95461745495056,2.84101908613674,2.13849480962678,2.48631809609477,2.68585103670386,2.27602295159399,2.40441959948439,2.46429355606131,2.44390487210462,1.89271905903172,1.78918759702736,1.61824804497783,1.79527115044555,6.95507166252591,1.49306002485742,1.67078952734769,1.75400181902586,1.4888459464163,2.01676398250222,1.55636696550032,-18.735351175677,-3.76496190820237,-10.8897531722955,-8.56516988917619,-5.7176504648439,-5.78265417931399,-10.3504805494924,-9.22172791554504,-6.5340687814041,-18.8747512884551,-13.0680010324422,-18.2738140793724,-37.9935346012332,-30.8355257459014,-18.6569637497088,-16.0935392963661,-18.2851475223671,-20.6742118345171,-13.943298520486,-20.1198742104763,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.11516041633483,-2.47425829903881,-2.57073009075861,-3.0454406369417,-4.00828700032435,-3.95388825523147,-3.30788936561078,-2.67699622267965,-2.14013985015643,-1.1613203992129,-1.79621245472717,-2.20198646589349,-2.85514674676965,-5.00075596288588,-4.83164699728606,-4.04654853248845,-3.41756220269284,-2.67722858124422,0.0755424179931066,0.0181731433603561,0.0445423127469883,0.0194545511718161,0.0353417727260086,0.00770632414391778,0.0105275739527359,0.00965788787063307,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,2632.67275303046,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-16782.3333148381,0,18/19
450,1.94317572432763,2.85076225394418,2.13218086437721,2.50305125151492,2.69339962461728,2.27784336002847,2.41028550801049,2.44432295231794,2.43121463988161,1.90733119127778,1.75904564674527,1.64314324705878,1.78696511947662,6.96426336028315,1.49388172321865,1.67744242416232,1.72684428172618,1.50206241699815,2.02773777228687,1.57100866903096,-18.7140429955349,-3.77478236137379,-10.8987536016982,-8.57822391066489,-5.64740527808893,-5.81843218660958,-10.3718690694018,-9.22392852119325,-6.56625469498937,-18.6512864656721,-13.1200753135415,-18.3761665002384,-38.0913266652347,-30.7340991619976,-18.7888321339782,-16.0969156216633,-18.354452156583,-20.7652826323182,-13.8568648290455,-20.1276073298664,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12047831281028,-2.46761866125162,-2.57061853741397,-3.06596050926306,-4.00039921564883,-3.95426497285594,-3.29328740398579,-2.6707699864047,-2.11905436390975,-1.15393652575755,-1.80349552384103,-2.19231717723772,-2.87434678611946,-5.00499673238018,-4.82197992330086,-4.05660293756756,-3.41313230924122,-2.66540175363324,0.076056999884455,0.0202125673642357,0.0438069121092899,0.0176680854482293,0.0334167620153997,0.00634424336323177,0.0101948623912723,0.00979403224855768,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,2618.13937310368,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-16782.7201130245,0,18/19
