Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,omega1,psi1,delta1,sigma1,theta1,omega2,psi2,delta2,sigma2,theta2,Loglik,Accepted,Season
0,1.92937720868303,2.83844794456225,2.35885769654954,2.71734856605045,2.73665722696712,2.28435606010892,2.41228803733946,2.41196271515556,2.45917267725454,2.00978550039191,1.75039259320013,1.62717078234475,1.42929307483296,1.25872642076956,1.62784548135696,1.70891752037896,1.80877498427811,0.182248161535547,1.88326587508922,1.59826903282616,-19.1522919713575,-3.73569342792736,-6.33637538545789,-6.70418234842492,-5.5965142637327,-5.55961829468429,-10.1807624980613,-9.94048744651978,-6.37104472256624,-14.6955434015526,-13.7996880595803,-18.1189769842503,-25.4650320706277,-24.6072459454567,-15.9460803041688,-15.5418694699549,-17.310124012096,-39.3356377745899,-26.6872279610867,-19.6920907751234,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.1263923026897,-2.42623457091263,-2.55124261852467,-3.06435636456843,-4.00770639287276,-3.96016397621584,-3.32684723486803,-2.70436553403498,-2.13676177408591,-1.21820840925775,-1.85836372509416,-2.2707521985892,-2.87574410304686,-5.0283173672515,-5.21116970586109,-4.02269685572486,-3.41790605715305,-2.70839347617431,0.0797876173653934,0.0172164126026193,0.0552840275305889,0.0221142544539253,0.0258382775413316,0.00654208958301694,0.0127215442424478,0.00810648963878438,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.613787264108722,1.00000015913456,0.999999699759967,NA,NA,All
50,1.91951533025893,2.82784552701254,2.34632545295839,2.70024729924623,2.73665722696712,2.28248904867071,2.42828845530423,2.41852982323048,2.45917267725454,2.02355192361476,1.68588078337975,1.64680175164776,1.42012030206079,1.25958725547293,1.62784548135696,1.7273651592224,1.81197704500147,0.172111446374678,1.88326587508922,1.58626079354607,-19.2105015932681,-3.74630512197574,-6.38107852703044,-6.71458888287441,-5.5965142637327,-5.61246193695163,-10.3320029658115,-9.93064433894791,-6.37104472256624,-14.6907409474429,-13.7396908758263,-18.0513886338223,-25.5246545726622,-24.591547478656,-15.9460803041688,-15.5560034601513,-17.3334557483198,-39.3518560786618,-26.6872279610867,-19.7125308194325,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12693591868651,-2.4371069797488,-2.54675907919169,-3.04542638298612,-4.00215674000553,-3.97583040730903,-3.33051954739725,-2.71278336576952,-2.13822005470929,-1.22061563472439,-1.8509528572908,-2.2601542716437,-2.88291628407501,-5.02633062396762,-5.21006369714413,-4.01910968552719,-3.41406435867518,-2.71875687806353,0.0793265528985661,0.0153086885996093,0.0549377170647446,0.0204659929936141,0.0269652026173843,0.00993223178598599,0.0134137785267466,0.00650000022277806,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.626060986060324,1.00000015913456,0.999999699759967,-17655.5523258949,1,19/20
100,1.94464304058745,2.82871782149109,2.36436265692034,2.70096294933882,2.72661410877116,2.28622638519355,2.43562580630019,2.40624683906641,2.48789843163124,2.03102724857818,1.66499912405233,1.64103657205651,1.44748975503665,1.23436859370257,1.64000453705086,1.74454748444072,1.83928544824529,0.167253302721765,1.92159571632897,1.59632181088671,-19.3153043950716,-3.90645290123717,-6.42709203681287,-6.77528433005506,-5.60211415864885,-5.53397376458898,-10.3744586363899,-9.84015890333794,-6.33324375224645,-14.6957585271536,-13.8537329779787,-18.09550526098,-25.5187707472175,-24.5155997574728,-15.8396459151824,-15.576676547475,-17.3154250651102,-39.3712331524155,-26.6929563794779,-19.591419503108,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12754368471217,-2.43727652166235,-2.55940846027364,-3.05198305738235,-4.00150733841854,-3.97798358755999,-3.32681995491121,-2.711581055239,-2.14547791774328,-1.21392596228865,-1.85576163238745,-2.24875042786788,-2.90197353136075,-5.02242908332585,-5.20209981674874,-4.02842041363155,-3.42162109100023,-2.71566576697036,0.0794430891085659,0.0148980674324217,0.05521337010919,0.0197553577886711,0.027556152498039,0.0101148252621299,0.0137845780067085,0.00578098220147238,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.639963911190499,1.00000015913456,0.999999699759967,-17655.3725185358,1,19/20
150,1.94371131912881,2.85153718508154,2.35502789456338,2.7365643721944,2.72661410877116,2.29132806014855,2.4605153353927,2.40624683906641,2.48789843163124,2.03955238029768,1.7595718479194,1.65283804565143,1.42728547459744,1.21145684972765,1.64000453705086,1.72207359315494,1.83177218386222,0.167253302721765,1.92159571632897,1.60010940388183,-19.3025198304234,-3.74575456892305,-6.44026450900352,-6.81748356708117,-5.60211415864885,-5.43163246048206,-10.4688562589762,-9.84015890333794,-6.33324375224645,-14.6937012900224,-13.8712909917278,-18.1267535783651,-25.4868340928065,-24.3527795714367,-15.8396459151824,-15.5113738938603,-17.2876445222199,-39.3712331524155,-26.6929563794779,-19.6776954444035,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12666245975101,-2.44152117389243,-2.55113486438363,-3.04139925783641,-4.01627679557877,-3.9875720293742,-3.33204286951024,-2.71103105407028,-2.15145601339947,-1.21793041261788,-1.8579455739092,-2.24379244838321,-2.91133203057664,-5.01616954193034,-5.19721144963963,-4.026901610316,-3.41806087268106,-2.71874413844545,0.0772181343524417,0.0157771110996497,0.0569876921990899,0.0200472253567683,0.0282378107946165,0.00746518709958879,0.0137940783095538,0.00573746787978451,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.566855716910972,1.00000015913456,0.999999699759967,-17655.8394087322,1,19/20
200,1.89929639260425,2.83562332687493,2.36870374774149,2.7365643721944,2.70879349862075,2.28035995230868,2.45663703613027,2.40906652638546,2.48789843163124,2.02220866131333,1.75888182304998,1.63930847927579,1.41056360536012,1.21145684972765,1.65703057459759,1.73458603635342,1.82389728066159,0.166346714492803,1.92159571632897,1.60479670420045,-19.1976009557007,-3.76772604334043,-6.33590048015122,-6.81748356708117,-5.50387439421419,-5.47681317309744,-10.4652424643475,-9.75460707035517,-6.33324375224645,-14.7234640753199,-13.7569815725065,-18.2331993449323,-25.489698302208,-24.3527795714367,-15.8808097808003,-15.5938092731668,-17.32526571547,-39.369521321943,-26.6929563794779,-19.6823234681483,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12312786731152,-2.43824058924112,-2.55312789930961,-3.0276610762052,-4.02109528570291,-3.99713170346341,-3.33971276695,-2.7074709860465,-2.15659167045813,-1.20893228088265,-1.85706883020378,-2.24467566861191,-2.91596650817214,-5.02564730042794,-5.20107980246843,-4.01251876265067,-3.4226340893436,-2.71643353075406,0.0782251375746072,0.0174198056041787,0.0549745109236352,0.0231934317402379,0.0293963714237384,0.00588247435743215,0.013972498425594,0.00637587849685004,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.866122702709043,1.00000015913456,0.999999699759967,-17665.3446460279,1,19/20
250,1.92743382514431,2.84230296954083,2.37417369212736,2.75270005397213,2.70879349862075,2.29689493474679,2.40329553163588,2.44100647773842,2.48789843163124,2.02723387239608,1.76502928893516,1.62899729342171,1.4433091194434,1.2045822904949,1.65703057459759,1.72149461063746,1.84464607268774,0.139670897057231,1.92159571632897,1.61072759880499,-19.3616344197987,-3.90339954491293,-6.40598277504899,-6.8510403370419,-5.50387439421419,-5.59393211854955,-10.5603739377907,-9.74165335633389,-6.33324375224645,-14.6488583109971,-13.7225970551316,-18.2881783995783,-25.4748825507785,-24.3235171152925,-15.8808097808003,-15.7026104080601,-17.3341981925936,-39.420056974691,-26.6929563794779,-19.5703514374402,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13112744110298,-2.43683501247905,-2.54548705318005,-3.0295185467626,-4.03113618267682,-4.00123474087256,-3.35420419835773,-2.71840962460319,-2.14856929104276,-1.19859994944383,-1.86326774470109,-2.25594828240901,-2.92222356307603,-5.01970584375978,-5.20933424870886,-4.02470651415701,-3.41628067929434,-2.70399122041533,0.0782860797784704,0.0181139794673215,0.0568177874782109,0.0223193931437898,0.0316602556815502,0.00844530728156758,0.0134501887523033,0.00660307784010778,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.85944493457022,1.00000015913456,0.999999699759967,-17661.4167648053,0,18/19
300,1.95211780643873,2.84968225066185,2.36563785082988,2.73049982172006,2.72612618242511,2.28390711538441,2.40027018248956,2.40348590908869,2.48789843163124,2.03187417894356,1.7698432276127,1.63662143103673,1.40977522298387,1.23436320625823,1.63751849882534,1.70444189725063,1.81412193059111,0.165996000122613,1.92159571632897,1.58106248177195,-19.3640588998852,-3.82486823416406,-6.20620175436051,-6.83285834025158,-5.47526721887938,-5.62338579575722,-10.606040720899,-9.79645065433869,-6.33324375224645,-14.673488069976,-13.7872269891761,-18.35783546782,-25.4853978955322,-24.4627005111413,-15.9380056962261,-15.718848424945,-17.2884153280109,-39.5364095226955,-26.6929563794779,-19.7043446029498,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12136340584826,-2.44119904618358,-2.54034463953922,-3.02756462971246,-4.03159012259342,-4.00437936171037,-3.36008435013182,-2.72297651843384,-2.15760198647484,-1.19709558592158,-1.86722142303791,-2.25559592729044,-2.92935617729575,-5.02125525498807,-5.22076593276843,-4.03513157977922,-3.41243473242905,-2.71186726834091,0.0771149125402981,0.0194285992407212,0.0555450345597987,0.0221947771636815,0.0334315383881333,0.00804466532936381,0.010935841833653,0.0075253556896774,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.764507446742666,1.00000015913456,0.999999699759967,-17658.1945744964,0,18/19
350,1.90003369056914,2.84604891523185,2.35220323614874,2.72438018516903,2.75206065512304,2.28390711538441,2.3670402258757,2.40247945867937,2.48789843163124,2.02263864820054,1.75668138707583,1.63805360142466,1.41955535116296,1.22835193357964,1.63738738097581,1.70444189725063,1.8358827247831,0.147123346870187,1.92159571632897,1.59484025501387,-19.3353736534242,-3.74676857706399,-6.11169850022384,-6.78135913313143,-5.51224295610606,-5.62338579575722,-10.6186167883668,-9.87494914691171,-6.33324375224645,-14.6468980448069,-13.6163682759194,-18.3635865137854,-25.4146401661455,-24.6036773000444,-15.8555774761466,-15.718848424945,-17.2885713350749,-39.4675560084161,-26.6929563794779,-19.6364571823866,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12558542790448,-2.43459674983525,-2.54728942550478,-3.0277736950151,-4.02605890981575,-4.01684962366629,-3.36404677413063,-2.71155714332525,-2.15241038324847,-1.20794426504206,-1.86177570418589,-2.25666071408473,-2.9309006012771,-5.01844067798368,-5.21457431879732,-4.02629696671304,-3.40752030527882,-2.70241447915546,0.0775722519807202,0.0167644904240359,0.0574493109624925,0.0202491613194764,0.0322691797548945,0.00698888582170742,0.00823325348022252,0.00738592178762888,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.595084024874973,1.00000015913456,0.999999699759967,-17656.5337955658,0,18/19
400,1.91510864929287,2.84080805677423,2.36471039379233,2.74374256957866,2.75206065512304,2.29162845974113,2.39001582178619,2.41021725598493,2.48789843163124,2.00480016854646,1.80882982339381,1.63405275402432,1.42803005308818,1.21725283399374,1.63738738097581,1.72434532555104,1.81339840463673,0.126886848172439,1.92159571632897,1.593209695712,-19.3049572104222,-3.73083821742808,-6.1129724662459,-6.79779949409581,-5.51224295610606,-5.66194792672447,-10.6003644589115,-9.78470194480839,-6.33324375224645,-14.5488986681966,-13.6896233503368,-18.3978610643005,-25.4439856689079,-24.6318120388607,-15.8555774761466,-15.7565211332124,-17.1430848093636,-39.6063434862911,-26.6929563794779,-19.6196663782192,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12118172640398,-2.44194143902089,-2.55391623561084,-3.04338502813783,-4.03544080297959,-4.0099966067163,-3.37246493850461,-2.70743921125412,-2.1564099155814,-1.21165618597254,-1.8612097209724,-2.2510589067787,-2.92503670361789,-5.00875267304601,-5.20369748705283,-4.02682840223471,-3.40988156636561,-2.69898210214442,0.0802936332919151,0.0171974665695183,0.0613828702921379,0.0219688030848934,0.0326286989663408,0.00732538049013942,0.00777740981275506,0.00915220412509858,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.946576149657157,1.00000015913456,0.999999699759967,-17661.2778476645,0,18/19
450,1.95691303143548,2.84352376788019,2.39859053292255,2.74374256957866,2.75206065512304,2.28598871484675,2.38322178755972,2.4081451578131,2.48789843163124,2.01297959756865,1.77180182506386,1.59609803924268,1.43211044074967,1.21725283399374,1.63738738097581,1.73882635997675,1.84640052292915,0.195899198204296,1.92159571632897,1.62521879356162,-19.3158373990046,-3.75533294455911,-6.13770429512576,-6.79779949409581,-5.51224295610606,-5.74513203625868,-10.5326742232643,-9.9054290142543,-6.33324375224645,-14.5285573720507,-13.7039572473261,-18.4246432006616,-25.4190932341233,-24.6318120388607,-15.8555774761466,-15.7391255565985,-17.2162925310384,-39.522564379906,-26.6929563794779,-19.4829803360984,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12437407957457,-2.43816505766286,-2.56331938474946,-3.02682796553454,-4.03323292514275,-3.99747929006381,-3.3772674403326,-2.71347462740213,-2.15215171306235,-1.21123701678632,-1.85357594045094,-2.24861375075472,-2.90929405760289,-5.00861721489004,-5.21207646727101,-4.02780733798757,-3.41407913230779,-2.69422580470602,0.0812872435188431,0.0193616480112745,0.0600204383011245,0.021738911005725,0.0342096690012112,0.00769711142634916,0.0101644939197615,0.00839291539706834,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,1.16858970363102,1.00000015913456,0.999999699759967,-17661.3881976046,0,18/19
