Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,omega1,psi1,delta1,sigma1,theta1,omega2,psi2,delta2,sigma2,theta2,Loglik,Accepted,Season
0,1.90429081893734,2.39558973205738,2.09690590598927,2.73175534369429,2.38647376575625,2.42899896408656,1.76869582785701,2.05876711903097,1.9952921530519,1.76064130592133,1.84699460638162,1.66211861673231,1.41272154753522,1.22775885783922,1.60072141759068,1.69902076579814,1.84224391319611,1.50182919820466,2.12028873817578,1.75052519881315,-20.2053036176894,-3.9212024763249,-4.24147793790222,-6.85788859409975,-6.15245397170685,-5.59575073559555,-12.6876298438742,-12.6188697949481,-6.6683340216951,-19.7606543402398,-11.9100608396274,-17.4770520186177,-24.7171999718454,-25.2173750443032,-16.6292802299366,-16.1218374351754,-17.0229517884911,-20.3900002744704,-13.0534482014713,-17.2585840464835,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.17467765551381,-2.31618730363219,-2.59192157325374,-2.98895473315813,-4.05199406751064,-3.95871590573484,-3.30108526688879,-2.64765080634831,-2.10963684450994,-1.20672444556104,-1.88930292906401,-2.28817167624727,-2.94393747720782,-5.0345355911358,-4.99072757297413,-3.95422079685677,-3.40808336787202,-2.72930491089043,0.0420996394540228,0.0152442855498103,0.0417946321505527,0.0178293906124941,0.0361853557894506,0.00808243984619575,0.016264937674704,0.0125815786394655,1000,1000.00000008027,1.00000034633551,0,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,NA,NA,All
50,1.91546495528177,2.46966549679999,2.19165417120484,2.76932176393192,2.46455538128578,2.44140255414055,1.80120671138194,2.08822109473998,2.01938304210286,1.79644597657969,1.82941998652894,1.63131295253276,1.46280174593897,1.24247889984938,1.53167826353024,1.69235846790017,1.85529166177908,1.45836367962326,2.10937589779123,1.71677916365708,-20.1213955979266,-3.93258828117336,-4.32262008171633,-6.92266862907602,-6.11123580894845,-5.53639583906174,-12.7148505052691,-12.4544352493127,-6.63658817623245,-19.7090965746658,-11.8595045322818,-17.2982288448863,-24.5517633888946,-25.2950828937597,-16.7617535907262,-16.1514779322683,-16.9794284065614,-20.2494264591659,-12.914468780081,-17.4662453700874,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.17896717878909,-2.31292863674995,-2.58181375715244,-2.99683147643566,-4.04656338727765,-3.95508809687467,-3.27936592704913,-2.66497692320049,-2.08246902666779,-1.18960638486838,-1.89358136180884,-2.28882653017965,-2.93970732807499,-5.04761314622691,-4.98945505624175,-3.94129061962583,-3.39962749034702,-2.72129199741673,0.0418351910294836,0.00896231968264699,0.0423952006385478,0.0152240977567257,0.0331856120273394,0.00877185219074514,0.0158638838917891,0.0116789844851247,1000,1000.00000008027,1.00000034633551,0.0642493416492103,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-13565.8617839114,0,19/20
100,1.9317434821492,2.53485906077954,2.21622488498225,2.74806435096542,2.57087247084931,2.45098629256342,1.8260229804163,2.08183673574344,2.01864811365268,1.78970059553378,1.84544601265673,1.59551630276276,1.52124814046169,1.18846024136224,1.48404862200413,1.72153566834299,1.87088127478879,1.48021917696572,2.09659159988123,1.69389941114032,-20.0484943561379,-3.95373800408928,-4.3389029704355,-7.02603710555984,-6.12091062846582,-5.53285071040132,-12.5680258381367,-12.3067607427922,-6.60935468953059,-19.6085533882656,-11.9377051980196,-17.2784726504287,-24.5888427212415,-25.4679837893394,-16.7456572878138,-16.261324271468,-16.9803150737003,-20.3379781147064,-12.9625273898296,-17.3044938036311,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.18034459704764,-2.31092543923062,-2.5866135137669,-2.98287280310853,-4.05851949272429,-3.95924516869715,-3.28147432214787,-2.65295675748769,-2.09579869832416,-1.18071426740399,-1.90320639211925,-2.27508652985017,-2.93950666486306,-5.04686187136771,-5.00600271534607,-3.9491694319501,-3.39781594150753,-2.70535717035137,0.0400033761757721,0.00843729782830927,0.0421154409029026,0.0156495853303438,0.0342743755887252,0.010566470678221,0.014974310230006,0.0106672979840468,1000,1000.00000008027,1.00000034633551,0.326201481576673,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-13137.1665954759,1,19/20
150,1.91337311327882,2.61127266421639,2.22246968488196,2.7149969579885,2.64056379859454,2.45098629256342,1.84725159803277,2.12108648769458,2.07286479180891,1.7767738761332,1.82826915073145,1.4944603170807,1.52032324556433,1.18785055504831,1.49975388888976,1.72153566834299,1.89583278685076,1.51864551192337,2.04472909731305,1.71625007129937,-20.0237062629929,-4.00898156328583,-4.48346194995529,-7.06657936130034,-6.12515049664573,-5.53285071040132,-12.5104420322544,-12.3354045483331,-6.50882219805169,-19.6305792312376,-11.9666965889916,-17.0908999883318,-24.5095438196383,-25.4055906360659,-16.8287119549205,-16.261324271468,-16.8429411769661,-20.4171670741504,-12.7837917542766,-17.3012264560472,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.17384803448245,-2.30695088073625,-2.59141327771617,-2.97879125232928,-4.03296005553649,-3.95370101464726,-3.27829764603745,-2.66071975107699,-2.0916682783164,-1.17198642954921,-1.90519206409626,-2.27476701866383,-2.94135428851556,-5.04907050253352,-5.01353829690833,-3.95765027629751,-3.4088069376605,-2.70554738027714,0.0378899825295521,0.0118593370807087,0.0458834098550449,0.0137380649633557,0.0324312828361376,0.00924206518249064,0.0142468673027248,0.00597723044338669,1000,1000.00000008027,1.00000034633551,0.978904757290787,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-12407.0644914401,1,19/20
200,1.8907774902531,2.62829105353733,2.28920895082037,2.64818357759397,2.67616929003864,2.46555296767396,1.84782172328489,2.21862141265583,2.19779444452987,1.83124231795442,1.8672702393905,1.54890801965088,1.45962995896925,1.24010198647654,1.54444191821443,1.6622444659545,1.8602558462197,1.49868139199032,2.10700693278798,1.70968904878186,-19.9524474321558,-3.92393911295403,-4.5229751286142,-7.06478275708533,-6.0797326977483,-5.51869873670687,-12.6777596876924,-12.3788386107145,-6.64264544714674,-19.6071119540348,-12.0465314824782,-17.1150932826816,-24.647297412173,-25.442835447839,-16.7845837679375,-16.2927039617086,-16.8085881262808,-20.289929489177,-12.8456977160252,-17.3872308755077,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.17042219168475,-2.33406224559041,-2.59115091612909,-2.97634331363117,-4.03788037990487,-3.94510984868153,-3.27744436487611,-2.65415257945929,-2.08788269386796,-1.18081298597715,-1.89839594093701,-2.2640658124404,-2.94968504413088,-5.06355804133027,-5.01691645331545,-3.96747858646751,-3.41634771640509,-2.70542833277835,0.0384127218812002,0.0122030519950369,0.0424246728958016,0.0147254091442596,0.0364708337219857,0.00691849971849817,0.0147978874626876,0.00512762850746193,1000,1000.00000008027,1.00000034633551,1.08322416570981,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11940.0521411769,0,19/20
250,1.92152935126768,2.66076148454583,2.27653726331509,2.64334648398679,2.66248236283876,2.47541433373855,1.89212451061832,2.22285706734169,2.25417404195665,1.78610637725484,1.88312108789003,1.58508641688975,1.43548716615588,1.25291915149931,1.59551775513871,1.65420296863434,1.86081218064773,1.5345527811855,2.13872075075607,1.73350430965918,-19.8577593021285,-3.8716529669101,-4.52298237021411,-7.26990402835405,-6.15667646367454,-5.58052899214455,-12.7015959668798,-12.325913315357,-6.82595186924887,-19.5355193559406,-12.1148854465095,-17.1895194240603,-24.6283374949297,-25.4632594698161,-16.7723813238378,-16.3620180397866,-16.6894050696729,-20.3505246395097,-12.8208648407233,-17.448630820728,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.19287894906573,-2.33719363760763,-2.60339514575006,-2.98081898608981,-4.04130277090887,-3.92125781425753,-3.26774960293213,-2.66501414213271,-2.08704512866279,-1.17921118532593,-1.90230150267109,-2.26994315231843,-2.94821343438657,-5.06198318696913,-5.03030711539771,-3.94885956619387,-3.4214979489014,-2.69674816365644,0.0382166703304023,0.0119441230609027,0.0448494782203997,0.0158748735333035,0.0378830180129366,0.00621259086169819,0.0129785854835381,0.00506845494697081,1000,1000.00000008027,1.00000034633551,1.00551691265252,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11823.7866408028,0,18/19
300,1.89843141335261,2.64736799681765,2.31941229137212,2.63793725237895,2.6593143029712,2.46793525581179,1.90396875871357,2.22881697860941,2.28458194835137,1.78610637725484,1.86601486555392,1.59563125989211,1.46233112085612,1.21383875303267,1.56916790876032,1.66518879437897,1.84983125065161,1.51624943603413,2.16207888263678,1.73350430965918,-19.7880514334003,-3.91378582260643,-4.45645320206165,-7.32457167784361,-6.15943421266805,-5.46553665149715,-12.7351431586621,-12.3483888829881,-6.86746005875484,-19.5355193559406,-12.0717879108377,-17.1676548985234,-24.6364200128823,-25.4747115420441,-16.7731342788435,-16.3938952796065,-16.6550421297746,-20.320330207904,-12.8383911613486,-17.448630820728,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.19287894906573,-2.33719363760763,-2.60339514575006,-2.98081898608981,-4.04130277090887,-3.92125781425753,-3.26774960293213,-2.66501414213271,-2.08704512866279,-1.17921118532593,-1.90230150267109,-2.26994315231843,-2.94821343438657,-5.06198318696913,-5.03030711539771,-3.94885956619387,-3.4214979489014,-2.69674816365644,0.0382166703304023,0.0119441230609027,0.0448494782203997,0.0158748735333035,0.0378830180129366,0.00621259086169819,0.0129785854835381,0.00506845494697081,1000,1000.00000008027,1.00000034633551,1.00551691265252,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11755.1176219465,0,18/19
350,1.89101279869767,2.62005161421502,2.35967599421455,2.65941149846125,2.59824198151524,2.42175853349913,1.94816195155861,2.25213237302278,2.29802027790174,1.82847330559383,1.83976844299779,1.61532860462775,1.44537633654155,1.23648209349768,1.57330852509083,1.67647357827712,1.90140925371733,1.5265892226213,2.15139988415516,1.75420498540137,-19.898542987728,-3.87510620881887,-4.43237272977494,-7.35397567710693,-6.29705006520877,-5.56643102563264,-12.7983946415961,-12.4238656034354,-6.74925092217856,-19.5325698928987,-12.0644184605341,-17.1268921119362,-24.5516416779737,-25.4186933211004,-16.7807349967827,-16.437274086305,-16.6971207293479,-20.3932224808349,-12.8792568426015,-17.3764935760544,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.20054803745836,-2.33254907910503,-2.61581427573385,-2.96622451020683,-4.04649371079121,-3.91988588823295,-3.29501560452339,-2.65348402822696,-2.10573310103871,-1.17666062185813,-1.91026012544556,-2.27307090457971,-2.96185984619683,-5.06335574831975,-5.04833249316648,-3.96138782181204,-3.41550810916172,-2.70877399439905,0.0366750874578869,0.0115043326245875,0.0456471453436542,0.0203081039175437,0.0370514985394815,0.00823447001656455,0.0161251960241272,0.00645168842716104,1000,1000.00000008027,1.00000034633551,1.0255023872093,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11627.9206942177,0,18/19
400,1.91052456828248,2.62005161421502,2.42299804303743,2.67741600151429,2.58762491081497,2.40910408334765,2.05362907223326,2.22203918716604,2.29802027790174,1.8906427396086,1.79313486371759,1.61532860462775,1.47344016941616,1.22261866304918,1.5923024758536,1.66986283832581,1.87683282857225,1.50482324277057,2.15139988415516,1.72770989267046,-19.9111687730466,-3.87510620881887,-4.42605653350824,-7.26192496120563,-6.27661611634091,-5.50518383177636,-12.9814237775794,-12.3421765958147,-6.74925092217856,-19.6614081505597,-11.9804016353675,-17.1268921119362,-24.5105642630736,-25.5211093009315,-16.7884427100676,-16.4485423460313,-16.6761985944542,-20.3601206405908,-12.8792568426015,-17.3647667514211,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.19288402932941,-2.32628992288641,-2.62026309436014,-2.96836810832572,-4.05646363596824,-3.93214036322079,-3.30749203019712,-2.64440844529715,-2.10226295983005,-1.19128009164032,-1.90263578743136,-2.29601790860309,-2.96159231008972,-5.07418243880328,-5.0643615022344,-3.98409867550872,-3.4282817290984,-2.69904504410929,0.0370897106331668,0.0125261627876066,0.0432482855457374,0.0167792528283419,0.0366167924966392,0.00910524823196299,0.0167134726005445,0.00903829702334935,1000,1000.00000008027,1.00000034633551,1.21200409988077,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11471.3028126878,0,18/19
450,1.91052456828248,2.75156550598807,2.42353400364152,2.655937900569,2.59248951280308,2.40910408334765,2.07677093554509,2.22417631271164,2.31006868814211,1.87336604001935,1.79313486371759,1.66746433929667,1.46091794806774,1.28386426265055,1.60016728533049,1.66986283832581,1.88321350297418,1.52165806232348,2.18247220368028,1.72602440485317,-19.9111687730466,-3.89423671465657,-4.44713122414447,-7.24161965297066,-6.24841687443763,-5.50518383177636,-12.9101534161678,-12.3956692820527,-6.77254681326158,-19.571627962242,-11.9804016353675,-17.0059762491274,-24.4965172399778,-25.42397767377,-16.809853301744,-16.4485423460313,-16.6488414824624,-20.4017288117892,-12.9302554130527,-17.3551298035403,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.19307508490239,-2.31782005505296,-2.62680316652422,-2.96625360171068,-4.06113728177909,-3.93539173029798,-3.30313210029994,-2.64353597155179,-2.10379458501737,-1.18400407008141,-1.90944785933049,-2.29200442525818,-2.94928049641632,-5.07214975322217,-5.07521611999697,-3.98217527818878,-3.41115514080164,-2.70863570731137,0.0374122586866927,0.0102283107560191,0.0427773422688206,0.0166597120179654,0.0373241834515522,0.00980256804874908,0.0188952003178926,0.0101632294982651,1000,1000.00000008027,1.00000034633551,1.27140127187813,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11348.4359861471,1,18/19
