Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,lromega1,lrpsi1,delta1,sigma1,theta1,lromega2,lrpsi2,delta2,sigma2,theta2,Loglik
100200,1.89682445962463,2.84330433444234,2.32757242503954,2.74633995484271,2.73385782276949,2.28271512619833,2.47618273859818,2.4342112167328,2.44875132517383,2.01103774687752,1.8417425449659801,1.69803732121347,1.43340458568641,1.24740113756177,1.58298503527772,1.7356918732494,1.86436591345629,1.51142615053239,2.0387032119797,1.66847597247185,-21.1686722115592,-3.85885442137355,-6.56311721472908,-6.63312672289876,-5.57823322511566,-5.83750644543481,-9.69699925022415,-9.44600419544794,-6.61710606177452,-15.051735454748,-12.3744621518753,-17.1734340944437,-25.3336183609972,-24.8556558690099,-16.7323943733766,-14.9741199955942,-26.6542021697984,-26.3326039349146,-13.5212043207348,-18.7081845328235,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.11364135705441,-2.49725922885747,-2.60037133687524,-3.05481068354902,-3.99751683135019,-3.98584994817902,-3.34819523888101,-2.70346515165875,-2.14068346257253,-1.19884477649225,-1.8358474477599,-2.2488435608635,-2.94505391562321,-4.96656124793255,-5.06554519854345,-4.00136107881453,-3.34920916147324,-2.70552820157253,0.0558223329449236,0.0139284685460286,0.0405711292304662,0.0210541263200953,0.0359393935869022,0.00941060422478242,0.0177828591186095,0.00745604139926586,-3,-3.00000000003486,1.00000034633551,1.000000444365,0.188006286160235,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11155.9494271645
