Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,omega1,psi1,delta1,sigma1,theta1,omega2,psi2,delta2,sigma2,theta2,Loglik,Accepted,Season
0,1.87000286776562,2.81502796185315,2.20345658611945,2.70546473297344,2.75760111430031,2.32371361561178,2.46707846234476,2.23884276089684,2.48712958095924,1.93688028238737,1.87736339358385,1.60515941228753,1.47880701857484,1.18347074151208,1.64826833130217,1.71132366818128,1.93035402562006,1.53344602369618,1.96117305666992,1.56004080907371,-22.5200623877904,-3.87261476324184,-8.62607284748563,-7.15023701255754,-5.52204422157083,-5.55661917475364,-10.1429577334231,-12.4607793877956,-5.75984298778436,-17.1588744012419,-11.6375283067243,-19.089383504475,-24.659201684216,-25.3924379121979,-26.6191070235056,-15.9902773600291,-16.1576343859971,-20.7259762092407,-14.6618172097898,-19.889688620469,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.07721761784813,-2.5104702217702,-2.5050360381141,-3.04752948358374,-4.11280242026316,-3.97553384497969,-3.33051851403472,-2.72140859255459,-2.13362349321449,-1.18291923875293,-1.88825110831389,-2.21734197843292,-2.90443430581497,-4.87924373933341,-5.06645200358805,-4.00446542533838,-3.38050269839419,-2.6857504442323,0.0646126111836654,0.0200322840965033,0.056201291853436,0.0204838158503857,0.0186538777525705,0.00782181685622864,0.0124338467911365,0.00579764266326842,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,1.3803561763476,1.00000015913456,0.999999699759967,NA,NA,All
50,1.86537119180483,2.8050529129755,2.23269989204475,2.65663811234381,2.75760111430031,2.30400758573357,2.43292039293302,2.24154200564489,2.51334830850561,1.97367315650239,1.85934610522453,1.60316749536417,1.47774106632295,1.21494410626951,1.64826833130217,1.69320583067114,1.93434697242849,1.50724567441623,1.99590189833029,1.5949992982762,-22.6050793434082,-3.85288166782302,-8.51451562080277,-7.21546272765584,-5.52204422157083,-5.58693805811608,-10.2720405542668,-12.5027864314197,-5.67840627202685,-17.067321378171,-11.5923342431613,-19.084568668214,-24.657718961097,-25.3154468189885,-26.6191070235056,-16.0615055326206,-16.1677655883739,-20.695299083345,-14.5239943427617,-19.7779555356924,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.05398932206589,-2.51330903043791,-2.49379353524081,-3.03872429313495,-4.10368424132381,-3.97125876900405,-3.32603464219818,-2.71798247881025,-2.12574081358767,-1.19394796832849,-1.90703108131062,-2.21961850505485,-2.90282786220539,-4.87671151176643,-5.07510807677109,-4.01610512430906,-3.38868096112847,-2.67504808369067,0.0640015526211116,0.0165623528977469,0.0515292538609722,0.020792267103736,0.0199741022995745,0.00792427062029176,0.0127268175043064,0.00673041257897858,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,1.5774944699873,1.00000015913456,0.999999699759967,-11249.8791402143,1,19/20
100,1.85493183674079,2.79296567347475,2.25357564653932,2.65663811234381,2.75760111430031,2.29806957499259,2.40529795227919,2.24154200564489,2.5386422207774,1.9736692498973,1.91070100233766,1.60441074448137,1.45984180149645,1.21494410626951,1.64826833130217,1.68087746436711,1.9447048130159,1.50724567441623,1.97316417911188,1.59972257333176,-22.6181714972313,-3.89755643615114,-8.41765988797644,-7.21546272765584,-5.52204422157083,-5.57479604409732,-10.3296903989036,-12.5027864314197,-5.70378416392711,-17.1264940887767,-11.561035054007201,-19.0025660709707,-24.6277578282158,-25.3154468189885,-26.6191070235056,-16.1308175140641,-16.2094765787525,-20.695299083345,-14.5280576272355,-19.8327172162871,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.06009922232179,-2.51265453396911,-2.49970628553877,-3.03893461529668,-4.09570356966246,-3.97514499904937,-3.32957440459912,-2.72170513552205,-2.13224324878757,-1.19027004832358,-1.9101110004811,-2.21927880403632,-2.90296183207426,-4.87819492830954,-5.0768273961708,-4.02040681408593,-3.39014977619039,-2.67075625967874,0.065243853190381,0.0173056595457854,0.0521224072821817,0.0196942328890019,0.0201074635127831,0.00854806119879683,0.012257415713209,0.00559304763410281,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,1.7280082725008,1.00000015913456,0.999999699759967,-11253.9464992836,1,19/20
150,1.87309713879562,2.81701936863539,2.24588098344223,2.65663811234381,2.75760111430031,2.31066650635401,2.41310157125932,2.24154200564489,2.53349243713496,1.9736692498973,1.93556734867873,1.60850974896138,1.47143214921862,1.21494410626951,1.64826833130217,1.67771483501598,1.93219869958975,1.50724567441623,1.99059306125027,1.59972257333176,-22.5666712070753,-3.89589108984613,-8.49651672853682,-7.21546272765584,-5.52204422157083,-5.57354315341751,-10.3364967390456,-12.5027864314197,-5.67294810200729,-17.1264940887767,-11.4890377276142,-19.0472876917283,-24.7114979939129,-25.3154468189885,-26.6191070235056,-16.0329659784378,-16.086472495304,-20.695299083345,-14.5580670323742,-19.8327172162871,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.06009922232179,-2.51265453396911,-2.49970628553877,-3.03893461529668,-4.09570356966246,-3.97514499904937,-3.32957440459912,-2.72170513552205,-2.13224324878757,-1.19027004832358,-1.9101110004811,-2.21927880403632,-2.90296183207426,-4.87819492830954,-5.0768273961708,-4.02040681408593,-3.39014977619039,-2.67075625967874,0.065243853190381,0.0173056595457854,0.0521224072821817,0.0196942328890019,0.0201074635127831,0.00854806119879683,0.012257415713209,0.00559304763410281,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,1.7280082725008,1.00000015913456,0.999999699759967,-11254.2951865554,0,19/20
200,1.87971972599416,2.81000652779635,2.2227047281844,2.65663811234381,2.75760111430031,2.30264491118019,2.39550635495764,2.24941115190955,2.53504870935723,1.96520663407705,1.91481517234947,1.60279108342416,1.47867647145131,1.21494410626951,1.64826833130217,1.71735620647385,1.91960969567634,1.50187434605354,2.00424543446332,1.5829575519349,-22.5234701599013,-3.90821545012575,-8.37497337655027,-7.21546272765584,-5.52204422157083,-5.55379992254362,-10.4298851943294,-12.3528298086813,-5.62879684280528,-17.1190397357495,-11.564208869793,-18.9663344505666,-24.6316452805202,-25.3154468189885,-26.6191070235056,-15.969131789985,-16.007663536565,-20.7228678856226,-14.5174212757187,-19.7870333376462,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.05768344057026,-2.51103910574657,-2.50987248487222,-3.03850354877485,-4.08430608511977,-3.98613135161607,-3.32298241637699,-2.72306143262882,-2.13774564842637,-1.18889065536932,-1.90607145233895,-2.22658937754108,-2.90709794411171,-4.88721397856458,-5.07559413805463,-4.02332614236393,-3.39628365085805,-2.66487218768496,0.0677364845102381,0.016595522591517,0.0527300372750145,0.0210924551221272,0.0221443240933247,0.00790096330688489,0.011695258772451,0.00591274318939131,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,1.73973837300683,1.00000015913456,0.999999699759967,-11248.8419100785,1,19/20
250,1.87456701936497,2.82248821474539,2.2227047281844,2.65663811234381,2.75760111430031,2.3010853409379,2.40463666028091,2.24764709617142,2.53071229070342,1.94251703256901,1.93900777089522,1.60111561810505,1.47867647145131,1.21494410626951,1.64826833130217,1.69299219337002,1.96892506870166,1.51141927812159,2.00557948605374,1.56497308183441,-22.3937076691666,-3.85024746126758,-8.37497337655027,-7.21546272765584,-5.52204422157083,-5.57036245224232,-10.3320534840463,-12.3894700281732,-5.7729057198677,-17.0784520895486,-11.6103111043956,-18.942706111827,-24.6316452805202,-25.3154468189885,-26.6191070235056,-15.98468006503,-15.9539350819646,-20.6661674059999,-14.541559013972,-19.7535984751457,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.05998165017176,-2.50883374400636,-2.51283824472641,-3.03907183006545,-4.07565412841377,-3.97560630771969,-3.31882122772604,-2.7187719546964,-2.14492348352528,-1.18578486918435,-1.90802836531875,-2.22398510828077,-2.91155734526279,-4.89224534634701,-5.07609028925844,-4.02329305981027,-3.39465234154595,-2.6702719034836,0.0682796941413215,0.0155515780582693,0.0535746225656658,0.0201000760843573,0.0219413443294316,0.00595830117445622,0.010528466310362,0.00668117051458337,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,1.88981280773236,1.00000015913456,0.999999699759967,-11252.8831095067,0,18/19
300,1.86818531163497,2.82754208669262,2.21290675771738,2.67760077221696,2.75760111430031,2.28591301357543,2.36840209094523,2.24363351769041,2.53639087817273,1.9483871350194,1.93792402541358,1.61204182125267,1.45366101043162,1.2031718435628,1.64826833130217,1.69720376821059,1.97774069742709,1.52542055131756,1.97100455130662,1.61043970252796,-22.5014308194914,-3.88982800403802,-8.22281783443027,-7.22286158953884,-5.52204422157083,-5.53508772107248,-10.4681747471133,-12.2968954361922,-5.82454586249461,-17.2001324995473,-11.5932634876546,-18.9436385651295,-24.6153404102818,-25.3288279865728,-26.6191070235056,-15.8043622253427,-15.9447915163881,-20.7126223917318,-14.5384361040832,-19.765421992872,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.05800866318454,-2.5185010913695,-2.52509912296101,-3.04155562273514,-4.06489064261589,-3.98078596087694,-3.31505587302543,-2.71880282281049,-2.14606530957737,-1.18743087546212,-1.89610566402556,-2.21896774525171,-2.89916895136733,-4.87379875646258,-5.10056752713816,-4.02053254043072,-3.38899602646358,-2.67236740985554,0.0671674600671527,0.0142079960818433,0.0546161291739649,0.0185290843035748,0.0228334511615257,0.00795894440820698,0.010720273346063,0.00830503663273398,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,1.62491131172883,1.00000015913456,0.999999699759967,-11251.839820878,0,18/19
350,1.86641013784285,2.81363529868643,2.25436795105155,2.67657505105758,2.75760111430031,2.27609475046406,2.41885516763792,2.24363351769041,2.51828903463814,1.94680575037075,1.9254895426245,1.60784340489527,1.46969686695911,1.19377440294862,1.64826833130217,1.69409966338164,1.95512805069174,1.52542055131756,1.96876801985411,1.61661008054066,-22.5677725652455,-3.88303333600224,-8.20573638054969,-7.20110029599694,-5.52204422157083,-5.40246271808406,-10.433489660663,-12.2968954361922,-5.80005463338422,-17.2486897385661,-11.6040014859498,-18.9919643557549,-24.6353905934043,-25.3145566531326,-26.6191070235056,-15.7218666997635,-15.9808312943186,-20.7126223917318,-14.5385202582194,-19.815565329138,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.06042412873055,-2.50169377393026,-2.5212623161694,-3.04487720760443,-4.05855778291011,-3.9827414912405,-3.32597505173142,-2.70883636146775,-2.14617434028576,-1.19300621045565,-1.90484061875457,-2.21650312235547,-2.89031368845159,-4.87750166924511,-5.0941594601563,-4.0192065825223,-3.38004323738408,-2.67920486282897,0.0679127149842466,0.0131025183279745,0.053484828745413,0.0182518613260597,0.0233519461085938,0.00600384570449287,0.00964259786871605,0.00992563056784262,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,1.68818889492241,1.00000015913456,0.999999699759967,-11252.7213330424,0,18/19
400,1.856437074331,2.81382302086696,2.19675300498639,2.64431620405404,2.75760111430031,2.2982775844661,2.40644236194174,2.25574867462293,2.51411546724112,1.95312554311397,1.9180954765276,1.60587347678783,1.45790148127759,1.20004192617254,1.64826833130217,1.72432272843036,1.94441622936586,1.5083113277386,1.97325416863195,1.59031781471292,-22.6060345841702,-4.01676734567475,-8.20979229770847,-7.36080781161111,-5.52204422157083,-5.36430730906367,-10.4520716018704,-12.2826538324171,-5.88709431820806,-17.2362492046034,-11.5339930885907,-18.9241099579041,-24.6138761838983,-25.2030415166408,-26.6191070235056,-15.7196168652531,-16.0156435326973,-20.6867625193063,-14.3820487868652,-19.8848944905324,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.06042412873055,-2.50169377393026,-2.5212623161694,-3.04487720760443,-4.05855778291011,-3.9827414912405,-3.32597505173142,-2.70883636146775,-2.14617434028576,-1.19300621045565,-1.90484061875457,-2.21650312235547,-2.89031368845159,-4.87750166924511,-5.0941594601563,-4.0192065825223,-3.38004323738408,-2.67920486282897,0.0679127149842466,0.0131025183279745,0.053484828745413,0.0182518613260597,0.0233519461085938,0.00600384570449287,0.00964259786871605,0.00992563056784262,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,1.68818889492241,1.00000015913456,0.999999699759967,-11252.5019163128,1,18/19
450,1.84521651270603,2.8149588002507002,2.19535192721178,2.6960513402409,2.75760111430031,2.31062660686762,2.38632156622231,2.25617571170307,2.51285690255565,1.94261506891627,1.91379336503487,1.61653867014934,1.45860925135022,1.20655073799676,1.64826833130217,1.72422924283225,1.9459570640536,1.52142011928265,2.01230969694526,1.58243753942236,-22.5981261653988,-3.89951900869071,-8.14436102776969,-7.28744907676182,-5.52204422157083,-5.37680238872997,-10.4657029501423,-12.3423358554755,-5.80650471642816,-17.2055640582315,-11.5719394611184,-18.9138189982007,-24.6780443787828,-25.2391692636548,-26.6191070235056,-15.7610384574036,-15.926856845421,-20.7560372986635,-14.27206401042,-19.8131151107964,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.06367209439203,-2.51305597517653,-2.52550943311164,-3.05424397427322,-4.04917097696233,-3.98496628295037,-3.33350534013476,-2.70088244619877,-2.14892767116616,-1.2071273799145401,-1.90328323541363,-2.21510167672929,-2.89865930685857,-4.88221279886684,-5.08429231825283,-4.02969065416194,-3.36785297518948,-2.68101281087014,0.0681181141847861,0.015066306343235,0.0534468081877654,0.0190290342895482,0.026007204940086,0.00604858279374979,0.0115132535393252,0.00926917856191692,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,1.68490858882359,1.00000015913456,0.999999699759967,-11249.9522980302,1,18/19
