Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,lromega1,lrpsi1,delta1,sigma1,theta1,lromega2,lrpsi2,delta2,sigma2,theta2,Loglik
118950,1.91329272436252,2.92197526755953,2.31143775328925,2.75907997242654,2.72790322563829,2.29917529675369,2.44083953582276,2.47852754214599,2.50904474830176,1.97443905504119,1.81268181636826,1.61316082197624,1.44523776286897,1.196543435636,1.57307898960853,1.74245259993187,1.81460587560192,1.49677210445408,1.99851847504178,1.74739621872314,-20.9975885999004,-3.33699971988165,-7.13790884055943,-6.64464465712374,-5.56129949914588,-5.5885390446723,-10.0482265747615,-9.19733006358353,-5.95451455082423,-26.4677511699237,-12.3941044650391,-18.4945079341063,-25.0014776304491,-25.1812317316309,-17.135600363788,-15.0341960179553,-17.4057746855321,-21.3265502452622,-14.1418334356868,-17.2827104749202,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.1394944027612,-2.504649456768,-2.50126054886931,-3.13714425449255,-4.03116288728539,-4.0390147552043,-3.32206559869499,-2.71770778146019,-2.14465958893644,-1.19076300848203,-1.85966910101049,-2.22196341295116,-2.94197923298093,-5.10885967734007,-4.9311729427796704,-4.00032978055945,-3.37864201895259,-2.70352797370501,0.0682095780201309,0.0173611129368737,0.0423538922585752,0.0191858748732065,0.0264776775403339,0.00735174227105964,0.0142362108393366,0.00633918386689445,-1.63216727077971,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11184.7315469935
