Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,lromega1,lrpsi1,delta1,sigma1,theta1,lromega2,lrpsi2,delta2,sigma2,theta2,Loglik,Accepted,Season
0,1.9125877377721,2.86685542134408,2.30753844551721,2.76409847796242,2.72084640329295,2.2699817369542,2.43262357666069,2.44027841511994,2.50501991241082,1.99268219338723,1.93911385420089,1.64462398058382,1.42924259265537,1.22518447831079,1.59860060029087,1.67429739480815,1.88577053939109,1.53957176313446,1.95005136961492,1.60808156439939,-20.3583131812461,-3.70941091664428,-7.0637625896989,-6.69362077482889,-5.61508564558196,-6.03047729389239,-10.1865389960503,-9.5896927095192,-6.14184266996745,-16.2629260634444,-11.158712113849,-18.0094756515922,-25.2284751505466,-25.3855190301459,-16.6323476491436,-16.2618576681891,-16.3192769167708,-19.7768112130052,-14.640158191148,-19.7075849171398,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.16799430980687,-2.51060904100898,-2.56100213401946,-3.01521680699738,-4.03533187507614,-4.03582051892915,-3.31809240755282,-2.70525524323815,-2.15685653078688,-1.21419316228224,-1.8634558242594501,-2.27222917691256,-2.92423625744774,-4.97147552042352,-4.98645811465132,-4.0884846869441,-3.39884970711991,-2.67638425080672,0.0684489111913552,0.0134495846272195,0.0380819512577525,0.019071661002056,0.0311397099686435,0.00719336869337913,0.0145755454157352,0.0078032503555814,-3,-3.000000000034861,1.00000034633551,1.000000444365,1.00000019240689,-3.0000000000067315,-2.9999999999436806,0.999999398107688,1.00000015913456,0.348722640527059,NA,NA,All
50,1.92173319311079,2.87600429544423,2.29917550874232,2.75868471394054,2.732210074158,2.26481575173436,2.47956063831941,2.43485038565449,2.46362633001064,1.99212101861238,1.92354850173814,1.62749835277102,1.42822143614179,1.23545170991053,1.58977929329996,1.66860873712194,1.88030360069657,1.54788064696268,1.92324384354747,1.60188944290206,-20.3086386963727,-3.77408514304692,-7.1959912409696,-6.76775705775135,-5.53541550404457,-6.0996519266035,-10.2321247317882,-9.51508699570956,-6.17915481215082,-16.2729171530885,-11.1912512107969,-18.0795326303345,-25.1934006043015,-25.4959583874874,-16.63781978437,-16.2552113355121,-16.3482419822609,-19.8057577904263,-14.7601625207634,-19.6160580302073,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.16725786093415,-2.5006066517037,-2.55766737133168,-3.02224690655978,-4.03782922207182,-4.03094285957585,-3.3041023377023,-2.71038100397425,-2.15769728092763,-1.2154515639964,-1.86264853993845,-2.27101466559093,-2.92532295618693,-4.9731247071539,-4.98944052726498,-4.06540417142575,-3.38784108845948,-2.68510502734595,0.0702385381904704,0.0147607642588035,0.0397503206175264,0.0187999194465147,0.0300617755993942,0.00711367997958225,0.0153688392447385,0.00706187770140785,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.252091980393916,-11188.8335629251,0,19/20
100,1.92449741032482,2.88742380529104,2.31122497962827,2.77461567628455,2.74503048016938,2.260491708889,2.47892622202868,2.41944082181773,2.44363603266928,1.9961184732309,1.94783603058597,1.6595283499399,1.41025512511114,1.22795737895521,1.59217303085053,1.66782676547363,1.88708838852239,1.55174946330349,1.94679741524016,1.61043141005148,-20.275915847,-3.67667632517711,-7.09509157693957,-6.74109793073863,-5.55757158946824,-6.18446557286537,-10.0844677659198,-9.53090592100941,-6.2055399538674,-16.2573402315672,-11.1270325203855,-18.0258119175811,-25.1982899492362,-25.6336997293977,-16.660935136751,-16.1037413931327,-16.2610892090674,-19.9504797737184,-14.7627685205765,-19.5990795470579,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.15752865114855,-2.501519752026,-2.56525065038234,-3.02753611053332,-4.03543152431297,-4.03641943238454,-3.3083491213089,-2.70763177746143,-2.1552625671279,-1.21288056780175,-1.85309659425432,-2.26145635768799,-2.9168057590482,-4.96972299053754,-4.98765855848379,-4.08813491086715,-3.39373206233286,-2.69245302471981,0.0691510005501634,0.0116221883434831,0.0413974767988373,0.018310995893082,0.030153093188447,0.00648695307303465,0.0147139676304426,0.00732978929722518,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.44596107856326,-11195.4864934254,1,19/20
150,1.90001108560543,2.86590210724488,2.26144945288004,2.7687060780216,2.72421063452839,2.25094952110611,2.46209606115058,2.41944082181773,2.45548293810048,1.96778260937893,1.96209813222611,1.63415064620671,1.44294089841685,1.24134177628175,1.60511656854376,1.69467983903515,1.89839928252649,1.55174946330349,1.95710566048028,1.59618196843355,-20.2328874881553,-3.68397369022873,-7.0731781281595,-6.80109420380761,-5.6740261589472,-6.19810117319107,-10.0757165293427,-9.53090592100941,-6.28841601659625,-16.3615491256118,-11.1966296134979,-17.9517043405729,-25.2557279972086,-25.5149644062527,-16.5342623121335,-16.1335092386485,-16.311011577328,-19.9504797737184,-14.8415605747483,-19.6761093630183,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.1550902616917,-2.5060545982764,-2.56337117873963,-3.03203755636883,-4.04109295446337,-4.04096290429703,-3.31315720813665,-2.70416530082419,-2.15646029197207,-1.19715303875569,-1.85515387952029,-2.26410953219421,-2.91807642980374,-4.97089028642884,-4.99547614046002,-4.08058915215192,-3.40041339842739,-2.68793215285843,0.0684526688894543,0.0123310284887042,0.0430438461307428,0.0174517092363907,0.0279924759533293,0.00817311503971008,0.0137812473002071,0.00818097866340733,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.865404536601474,-11190.1235598513,1,19/20
200,1.90278261648992,2.86590210724488,2.31123657577334,2.73053042259121,2.72382929963724,2.25094952110611,2.45850537555448,2.42975999882218,2.47840616024731,1.97177527290497,1.90870519666476,1.63415064620671,1.46471744371151,1.24682623175277,1.60957261621505,1.69467983903515,1.93524242084903,1.52806228257258,1.92898607295883,1.62214786115484,-20.2379567736384,-3.68397369022873,-7.2425772904469,-6.767003646363,-5.61226101922016,-6.19810117319107,-10.005514017585,-9.52214975351874,-6.37748088579179,-16.3448568977302,-11.1412894045701,-17.9517043405729,-25.1843567368519,-25.5472976959265,-16.3463971372858,-16.1335092386485,-16.2384755326903,-19.9640643110498,-14.9629843548677,-19.6800011395684,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.1550902616917,-2.5060545982764,-2.56337117873963,-3.03203755636883,-4.04109295446337,-4.04096290429703,-3.31315720813665,-2.70416530082419,-2.15646029197207,-1.19715303875569,-1.85515387952029,-2.26410953219421,-2.91807642980374,-4.97089028642884,-4.99547614046002,-4.08058915215192,-3.40041339842739,-2.68793215285843,0.0684526688894543,0.0123310284887042,0.0430438461307428,0.0174517092363907,0.0279924759533293,0.00817311503971008,0.0137812473002071,0.00818097866340733,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.514345860750031,-11186.6682563887,1,19/20
250,1.93445527182169,2.85478556647177,2.30870677167115,2.72282261068801,2.70834871298919,2.24728938387877,2.42348210235283,2.44968664026303,2.45288399591462,1.97594785670357,1.88992102138734,1.65473580494365,1.41833436836397,1.23958354852971,1.59852800186022,1.68736425934094,1.89369689438614,1.54209414592378,1.93471418746328,1.60464669056291,-20.2539363836946,-3.81959957804502,-7.25804693639092,-6.84484673638238,-5.64418457237655,-6.30306272407036,-9.88274217039965,-9.47614997385603,-6.14068919486491,-16.2708771504766,-11.1819744827792,-17.8517779922305,-25.3102884258169,-25.4468439675727,-16.3122637445345,-16.1159998986328,-16.1548679671647,-19.939960905484,-14.8046520746026,-19.6720252063379,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.15344701228738,-2.50701626595301,-2.56238280935157,-3.03283783730752,-4.0376235602401,-4.04334419864159,-3.31564558876344,-2.69792551629823,-2.15005750589077,-1.18757864858593,-1.86206060388629,-2.26816601396048,-2.92251235480196,-4.97109107803166,-5.00052363453521,-4.07450695259639,-3.40668963679878,-2.69632716219136,0.0693470440816477,0.0146302673523925,0.0421489569616239,0.0164237729309397,0.0270663659226297,0.00791707516951879,0.0138496470150558,0.00726045772910319,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.387407509397974,-11186.1241254123,0,18/19
300,1.90155172880744,2.83402095456333,2.30373996326297,2.74578312960679,2.71872074150023,2.25851517599266,2.43806791290711,2.45230701725645,2.46555389949549,1.98639382791232,1.9192348672328,1.64475769136083,1.43361923625082,1.22233822110533,1.60511863133299,1.67070636384387,1.87067717277636,1.54791215713345,1.9346360895262,1.5901944216674,-20.3377912167281,-3.74279413360054,-7.20607551176634,-6.80367319917406,-5.67885631700783,-6.29660196138231,-9.93995731202703,-9.46730792515846,-6.07288846321192,-16.2339654144922,-11.2136319989901,-17.8300792791326,-25.286875507582,-25.3413473669624,-16.3207301342801,-16.2315288298448,-16.1805861430444,-20.0950062793479,-14.8229363376613,-19.7446287694151,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.16119851527887,-2.50801772000289,-2.5700532149732,-3.04012866830056,-4.02501871604143,-4.02430574000939,-3.32216882400833,-2.69342758300099,-2.14134339213887,-1.20170391937042,-1.85585292044596,-2.26529608629296,-2.92033286207725,-4.97207489559329,-4.99759257684365,-4.09109774003626,-3.39976600044988,-2.69715242480974,0.0674349229076225,0.0133588141277158,0.0422350520467924,0.0147935052528199,0.0276974353744586,0.00875176704883203,0.0128414869170179,0.00922365063431874,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.040759000030862,-11187.0276761879,0,18/19
350,1.88832225006606,2.83995810937442,2.28739895276655,2.74807068515874,2.70903117896801,2.26699929809083,2.41178408527328,2.45230701725645,2.4966475439414,1.97517563099368,1.91008815878512,1.65547746564633,1.43860209207499,1.22094441627812,1.59684856964756,1.67817768447072,1.90627459851205,1.54791215713345,1.94260066862357,1.58333904937731,-20.3000335233609,-3.7003150110304,-7.10875095471514,-6.77666383303787,-5.63849537545905,-6.21822105607408,-10.068872774648,-9.46730792515846,-5.98504429832712,-16.2553629540891,-11.1315443246431,-17.9002986644345,-25.4307349498285,-25.3656932029098,-16.3412009403187,-16.2407708677822,-16.1415671716307,-20.0950062793479,-14.7803482508804,-19.7228546251344,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.14628834031935,-2.50716560378495,-2.57825441098044,-3.04876419693162,-4.01609369547275,-4.00511584666036,-3.32120920357133,-2.70040133400682,-2.14482709293159,-1.19950182453397,-1.86731724383243,-2.25734495952522,-2.93541607582233,-4.97877935238611,-4.98622426358462,-4.09855005653524,-3.3976086795109,-2.68005419030078,0.0677105644232785,0.0131291947703896,0.0423676068375126,0.0153523607202891,0.0275891955904021,0.00975421424910178,0.0125246450856747,0.00966929492903267,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.441996547986002,-11182.420172753,0,18/19
400,1.90504384779273,2.81389120150728,2.30732882136868,2.75482627748492,2.70903117896801,2.26349493507295,2.43166449576677,2.42216564272497,2.49835210788618,1.97300762935179,1.90751972325803,1.63276922608331,1.43777429824658,1.20157401568624,1.59684856964756,1.68518583599612,1.90143680833456,1.519904239656,1.93634162081892,1.61550313207219,-20.3343528856219,-3.79295374671413,-7.03228023763263,-6.73967695703717,-5.63849537545905,-5.91768264576454,-10.0748171048592,-9.54417462062695,-6.02020052130958,-16.2817519169858,-11.121657098966,-17.8494677280957,-25.3008390765538,-25.4390539946498,-16.3412009403187,-16.2342259000418,-16.0971654411723,-20.1126510166785,-14.806880053499,-19.740079159678,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.1439281675156,-2.4940787840874,-2.56880644228788,-3.04332963112194,-4.0157825969124,-4.01515068223868,-3.31873375206104,-2.69146231555604,-2.15845507384165,-1.20373500907156,-1.86891453288157,-2.2435708672231,-2.93759417458855,-4.97768315047987,-4.98090708940254,-4.09709392780757,-3.3999675099725,-2.67854550924078,0.0637367160232324,0.0148372774689867,0.0440271379672369,0.0155911670564487,0.0289760812854869,0.00856774455020655,0.0141827806753742,0.00791880177669285,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.293081744417754,-11183.2426758293,0,18/19
450,1.90962519134676,2.83342915252618,2.28308499016963,2.76420285389883,2.72354440597029,2.26349493507295,2.46905455825313,2.44473530511266,2.48450377206364,1.98985318624652,1.89903280713467,1.64863661131866,1.44239590918602,1.21200916626496,1.61267852211908,1.68518583599612,1.9320548475854,1.50577591568998,1.94274203554163,1.60369102720012,-20.2966406605923,-3.85959941033887,-7.0934806773512,-6.78811416064324,-5.55592154803356,-5.91768264576454,-9.90945128222087,-9.66231715168909,-6.01664760912555,-16.2953448956187,-11.0305474821522,-17.7534580657348,-25.3568707450565,-25.4459825239752,-16.5325157312861,-16.2342259000418,-16.1186292838934,-19.9818510950015,-14.7595466829712,-19.7827995488881,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.15040858460144,-2.49181357756089,-2.57325532647956,-3.04542780248082,-4.03282985611151,-4.00951811426444,-3.32270589751878,-2.69660655763054,-2.14841814112699,-1.19897093063548,-1.86741678353582,-2.23982062535816,-2.9552165936838,-4.97228803366751,-4.97324444405589,-4.08879188148105,-3.40080070693505,-2.68168298144717,0.0644325130760917,0.013425665813343,0.0440401256059739,0.0185628221729375,0.0298078707217573,0.00646124888147414,0.0166742301180392,0.00956206715025461,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.785418278030602,-11187.5781732145,0,18/19
