Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,omega1,psi1,delta1,sigma1,theta1,omega2,psi2,delta2,sigma2,theta2,Loglik,Accepted,Season
0,1.88469600585505,2.80374654722226,2.32116679690642,2.79388509348304,2.70604322197772,2.27930211380548,2.34038361860783,2.24776197876738,2.42733007288311,1.96464341467911,1.77494634487981,1.6582590737071,1.43872901025349,1.16735995273774,1.5747076024646,1.77118582286653,1.86070557347521,1.53516128836487,1.98942031526131,1.6712315227315,-22.0150661331872,-4.0791131386714,-6.7548972091156,-6.70977945643941,-5.73182506524596,-5.58898143164254,-11.2210701880933,-12.4449989223492,-6.97963151974913,-16.4715604086609,-12.5723248282215,-18.0117823472358,-25.4700311599204,-25.0572120189383,-26.5557078151699,-14.523553285805,-16.7895692225796,-20.5639673701972,-14.1464201713896,-18.5934739306513,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.1328771472099,-2.43795395395066,-2.51204383166949,-3.0439403543511,-3.98915898916089,-4.00150520185423,-3.28504980490213,-2.67801889798844,-2.13086688587971,-1.20099011617928,-1.83587246349068,-2.22314537677179,-2.91345006650883,-5.02309014035529,-4.93324613672954,-4.13905798538951,-3.38496950674754,-2.67797780887025,0.0586970936335233,0.018210766450572,0.0372507961519163,0.0182948088440449,0.0434480595638351,0.00662400682560458,0.0171211614190136,0.012788944075073,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,399.572172081691,0.999999398107688,1.00000015913456,0.999999699759967,NA,NA,All
50,1.89038862959416,2.79516282293529,2.32897832929641,2.72404381087432,2.70655515242253,2.27930211380548,2.35897039827671,2.24776197876738,2.39720287766327,1.96684580946246,1.80587837708402,1.65446598794276,1.42828175048838,1.21340198443976,1.57847404249713,1.77118582286653,1.86724511462005,1.53516128836487,1.96163957420542,1.64324088436428,-22.0544655158433,-3.99732178669354,-6.79429285080685,-6.80819037704939,-5.72128472183708,-5.58898143164254,-11.1216996650547,-12.4449989223492,-7.04381018179137,-16.3735927834024,-12.537582257896,-18.0841043016917,-25.4369872418733,-25.1822733600395,-26.5719858569453,-14.523553285805,-16.7472396296065,-20.5639673701972,-14.1907148219555,-18.5236322389174,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13556996249759,-2.43801780299434,-2.50745167798489,-3.04148558417376,-3.9919613050313,-4.00735364746153,-3.28953012649088,-2.6815987667811,-2.12885442788415,-1.20918850215059,-1.83806665370818,-2.22154439633302,-2.90047501664824,-5.01237666319688,-4.93775905858394,-4.13134136995786,-3.38314391991605,-2.67007621601603,0.0605525028096226,0.0176750198097383,0.038457765661378,0.0167666921343735,0.0440999282886398,0.00781368941178932,0.0157052068244964,0.0126708008525018,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,398.592632569096,0.999999398107688,1.00000015913456,0.999999699759967,-11224.5961405951,0,19/20
100,1.88278592613354,2.81187062982713,2.30944351793805,2.73241201079317,2.70839694920508,2.28747805313232,2.35316954614019,2.24775676352853,2.37706392045768,1.98662630965577,1.81965202305507,1.65816774033712,1.43526311619929,1.23600188460933,1.5590844943502,1.77945295237977,1.90281734982735,1.51736271958996,1.97128277474176,1.62510259387702,-22.1246282701652,-3.97113920972245,-6.68920088715306,-6.82984763357092,-5.6455103894945,-5.60378204120368,-11.0590800762356,-12.4060703235883,-7.10037268222645,-16.3614501544163,-12.4642959076861,-18.1128909888271,-25.470075507264202,-25.2036473061973,-26.5445905265249,-14.446623062419,-16.8267012321362,-20.4984286965697,-14.1499467076004,-18.4749986258122,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13551851347427,-2.4458261736494,-2.51346775004871,-3.03614863185833,-3.99432681050199,-4.01466158772283,-3.30620401176663,-2.68218890801305,-2.13428063560675,-1.20761413246138,-1.84873602235755,-2.21924769774865,-2.90665392865027,-5.00200453536918,-4.93518883781863,-4.13784698642964,-3.36854945457143,-2.65938229988239,0.0590413437258847,0.0204647899300792,0.0387098328002006,0.0173509014728546,0.043611192460391,0.00809821415705407,0.0142686220411197,0.0104297394947727,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,412.633563575063,0.999999398107688,1.00000015913456,0.999999699759967,-11230.4708432284,1,19/20
150,1.88365647141842,2.81187062982713,2.33934076305655,2.73481869721519,2.71694435380018,2.28689635651573,2.35651306536597,2.25350355763697,2.38676739529371,1.99100967201393,1.83595449871241,1.65816774033712,1.44352493422812,1.19990164635815,1.56493684196633,1.80368265518173,1.86003032557908,1.51791542840054,1.99709976376838,1.65918610528829,-22.1488465343506,-3.97113920972245,-6.68977800349279,-6.8449885273027,-5.61289724109235,-5.72449626952132,-11.1489422356924,-12.3826480121812,-7.10503320817666,-16.3222706711857,-12.5231747732258,-18.1128909888271,-25.4966806823169,-25.1531810333137,-26.5397874198872,-14.4896649578245,-16.8719890265301,-20.3952849239888,-14.061109435217,-18.4057232989874,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12338351783774,-2.4452680256572,-2.51507507801784,-3.03598381409922,-3.99137394362445,-4.00700233311123,-3.29882437308601,-2.67368991325376,-2.13635061394357,-1.20214152246687,-1.84056600840584,-2.21669277395051,-2.90607250498887,-4.98996464652032,-4.93782161872868,-4.12493912535341,-3.36647238977009,-2.65721576957503,0.0603245437694693,0.0207523916695474,0.0387300529018747,0.01820442416033,0.0420643466847456,0.00838923065939731,0.0135190241419224,0.00806007583988833,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,417.186696901852,0.999999398107688,1.00000015913456,0.999999699759967,-11223.3724904403,0,19/20
200,1.85369675622001,2.83173618318866,2.34159598542972,2.7317270459158,2.71694435380018,2.30173338243737,2.36035251973883,2.23257889130437,2.40008789817357,1.9373081378516,1.82200595827591,1.63449254391082,1.43065110983627,1.22147221012765,1.56493684196633,1.80456229358149,1.84845509999056,1.5408477195571,2.00796468656051,1.68471432509686,-22.1864032411491,-3.92640075477524,-6.71025669281771,-6.75926419503786,-5.61289724109235,-5.67125535981623,-11.0027561159961,-12.3566770317799,-7.16525016723911,-16.2637367216143,-12.5723978724731,-18.0811231602823,-25.4391808732095,-25.3038565690578,-26.5397874198872,-14.5289061874722,-16.8999796192079,-20.3694518622705,-14.1361430564419,-18.3930817489349,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12594566653017,-2.43971714432831,-2.51958493381124,-3.03185278400053,-4.00030918449567,-4.00596874320235,-3.30041654238925,-2.68251750754753,-2.12760114410883,-1.21042802483338,-1.84217368348613,-2.23387835360403,-2.90930765798983,-4.97990318227384,-4.93444833326398,-4.13110173036138,-3.36932482822317,-2.66310936497701,0.0591020393630003,0.0214445068004488,0.0404625860858228,0.018470105945085,0.0397721097118572,0.00785627259995299,0.0166362215095216,0.00922853483037593,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,402.860067102009,0.999999398107688,1.00000015913456,0.999999699759967,-11223.3642605533,1,19/20
250,1.88237630858815,2.83929245230743,2.3279291918841,2.72506002758009,2.72679225829381,2.27624475180813,2.3709225193992,2.24885532418061,2.41159765337406,1.978147667052,1.83183758546154,1.64545316111912,1.44442236398268,1.20892385171576,1.57143127095475,1.79231565374681,1.85568596080108,1.51654345151844,1.99932744423583,1.68204543594455,-22.221953322994,-3.82871329231734,-6.76610964130096,-6.86850599092991,-5.62684449631931,-5.69624330614395,-10.9563225886175,-12.3930535320224,-7.17393079841528,-16.3235742577126,-12.523008290162,-18.079347737893,-25.4520688060585,-25.2927197074379,-26.5567580492631,-14.685227841195,-16.8100676186979,-20.4552250316111,-14.2001071952816,-18.3891372025828,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13607373776957,-2.4318406118684,-2.51060293115596,-3.03602632634951,-4.00372581163773,-4.00234997356165,-3.29654173597992,-2.68448175506083,-2.12226126672705,-1.21183109002032,-1.84150857933312,-2.23085575780094,-2.91323712432058,-4.97565421875481,-4.95426150109274,-4.1347008053722,-3.36564088791503,-2.6594866118964,0.0597345845778289,0.0196517041850468,0.0390649146360693,0.0175567977914908,0.0361437052381531,0.00709732529226912,0.0158321609828413,0.00869366062860101,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,392.722498729737,0.999999398107688,1.00000015913456,0.999999699759967,-11217.0022140009,0,18/19
300,1.88237630858815,2.8477341161082,2.30786988861053,2.72117933349016,2.73815369844114,2.30267439986842,2.36467954297629,2.25013837808616,2.40712891169108,1.95203829987818,1.83183758546154,1.63147174207731,1.44491624482041,1.21520273387417,1.55292761117515,1.75497475073504,1.87907539193555,1.52663698666699,2.00964600468471,1.66698020447807,-22.221953322994,-3.77392950420893,-6.83574217658183,-6.80390160318907,-5.48578408479428,-5.71348526187385,-10.9374785431673,-12.3772446955987,-7.18156809771965,-16.4308892603026,-12.523008290162,-18.0642364750944,-25.4840859750045,-25.4366255167633,-26.5338860916913,-14.7575637451427,-16.8792772696552,-20.46259043437,-14.2226943175045,-18.3411802720141,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12107074269228,-2.42427581371234,-2.50835658763739,-3.04230007371181,-4.00653760395943,-4.00200716595684,-3.28681806850791,-2.68481559293162,-2.1185759825786,-1.20441853066161,-1.83382297168098,-2.2377680686009,-2.90904828986354,-4.97663470562598,-4.94491853586917,-4.14607872524459,-3.35834727391789,-2.67308906372957,0.0593371086061373,0.0188293405262884,0.0380237769058906,0.0161928948604565,0.0367709692931332,0.0056094801234481,0.0148844981347408,0.00846015463651721,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,397.629554802896,0.999999398107688,1.00000015913456,0.999999699759967,-11220.839155015,1,18/19
350,1.86382350069766,2.85387868379842,2.34416928057004,2.72515281272396,2.76009365352405,2.27996168995607,2.37909439193857,2.24388535985965,2.41374290982842,1.95493265634234,1.85602708886048,1.63630584030205,1.45080409676351,1.24030155142284,1.55938264049543,1.77236389151654,1.84023015444694,1.51395190063915,1.98761794498094,1.68042312885709,-22.3663948400712,-3.74605524511053,-6.87366999088068,-6.73441340686278,-5.51541308327214,-5.75357524702803,-10.7836586426224,-12.3369990118559,-7.08852396548425,-16.3312953849715,-12.5951720783349,-17.9612524148548,-25.2643143606554,-25.4852574778876,-26.5373451572857,-14.7980802505025,-17.0658300071304,-20.6042254801015,-14.2007897613607,-18.312511476885,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.12473230539454,-2.40964587177225,-2.50398623925466,-3.03723583794664,-4.01318217308198,-3.99302686071607,-3.29814525132536,-2.67912156872694,-2.12624304937582,-1.19954074699928,-1.82618226438051,-2.24413440978855,-2.91476174339022,-4.96553469664179,-4.94620689791709,-4.14281480437107,-3.37704330073081,-2.67939213384364,0.0585704300013305,0.0192698313097601,0.038086068077507,0.0159225300903847,0.0370146857991967,0.00690883016169178,0.0143147535589023,0.00910464067005002,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,414.370051773787,0.999999398107688,1.00000015913456,0.999999699759967,-11220.525297119,0,18/19
400,1.87137088211198,2.83292320327305,2.29513513321042,2.7844468075338,2.74080239525933,2.28728307717788,2.37741305512595,2.25186953387891,2.41014813974472,1.95975580745214,1.79881190222393,1.64691499631942,1.42106301837774,1.20743945342572,1.55824358832914,1.76143327686631,1.87154905005403,1.50301452160747,1.98515233531679,1.68631671894819,-22.3703989120637,-3.81014530088933,-6.77477629668645,-6.62997699265691,-5.49930950621375,-5.81580715713596,-10.7697227937332,-12.3291212960563,-6.9483741912691,-16.3233949473532,-12.603873004286,-17.9580107848392,-25.2293695423488,-25.4163079554021,-26.549653735356,-14.8789488248733,-17.0733852758581,-20.5691599623088,-14.3040942867812,-18.3616300067096,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.11529485799857,-2.41333788662276,-2.50269755128646,-3.04314848338639,-4.00038013660261,-3.99032606039652,-3.29937726503891,-2.65923563298995,-2.1254267250053,-1.19930394521343,-1.83948611132683,-2.23784128519664,-2.92021467788578,-4.9595335058638,-4.94334140818223,-4.13878942178434,-3.38382778574913,-2.67580982339702,0.0580744182383649,0.0194021616871186,0.0384366686196728,0.0153097000730646,0.0339075044252266,0.00643616979964198,0.0156618289664811,0.0100956607078438,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,400.416814939377,0.999999398107688,1.00000015913456,0.999999699759967,-11221.9994212112,1,18/19
450,1.87140252964818,2.84798121330292,2.30170786726133,2.74919810751871,2.7479084017921,2.26294993707256,2.35850332031247,2.22572373975401,2.41021746872601,1.94411366522575,1.78779660495582,1.64872809600923,1.41191621057139,1.19712083388361,1.55310143911921,1.74915754840296,1.84085207599887,1.50266216376586,1.96396101003555,1.70878859875227,-22.3368557839559,-3.79880589400661,-6.97966925183121,-6.70726721777513,-5.47112447786203,-5.80553911766555,-10.8236477100407,-12.3761701173611,-6.89224508356497,-16.3631820868663,-12.5945480259436,-17.892288529273,-25.1975119868872,-25.5099876356992,-26.5225945818443,-14.9945711891121,-17.205268175213,-20.5691063713572,-14.3668927223421,-18.2787057926964,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.11457363806916,-2.41062254579052,-2.48480086841841,-3.05711274489824,-3.99488751072886,-3.99495303884471,-3.29033306034818,-2.65010141649128,-2.12758246612597,-1.19498611585384,-1.835715522234,-2.25129067871979,-2.91032183792403,-4.96544405209384,-4.93285137493911,-4.14926785222288,-3.36914260928559,-2.69846506053927,0.059292140520401,0.0204062111390803,0.0376802356630268,0.0176119080001663,0.0326823961542658,0.00797284763215124,0.0169358220532024,0.00842639572852162,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,389.807414900912,0.999999398107688,1.00000015913456,0.999999699759967,-11227.516475877,0,18/19
