Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,lromega1,lrpsi1,delta1,sigma1,theta1,lromega2,lrpsi2,delta2,sigma2,theta2,Loglik
188250,1.9112198492594,2.84181830333002,2.32684688931474,2.83389493303723,2.69475093047574,2.28439405755676,2.41400010797625,2.45323762890521,2.49663927492963,1.98759027827056,1.80888315010658,1.69265653166274,1.42047052553674,1.24580607726229,1.56351238992565,1.63888419734225,1.89147803599358,1.59376469162204,2.00999891759312,1.62597869036425,-20.8465727485491,-3.78634285680992,-6.58463166841356,-6.26920954889121,-5.73435085746499,-5.7827930443542,-10.4616649814907,-9.39840597763647,-6.13044671727324,-15.163191426622,-12.5152924213808,-17.1978295918432,-25.0465002699357,-25.4191083577918,-17.1030160961229,-16.6903357796767,-26.668467069895,-26.4633255533483,-13.9210567959573,-19.1092735303415,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.10893806309534,-2.43171988535891,-2.54329382874638,-3.07955266473769,-3.99051992324951,-4.01974675583652,-3.33358900993367,-2.71391989094738,-2.1513381805244,-1.1996033039021201,-1.84073946771846,-2.25897490655073,-2.89939755365779,-5.07223795781255,-5.11741656037592,-4.02804911359507,-3.41367541863473,-2.6917270023529,0.0712281927067346,0.0152669057803828,0.0467923241905,0.019036798763334,0.0319680945590299,0.00797336690320412,0.0143970845977072,0.00885881307079374,-3,-3.00000000003486,1.00000034633551,1.000000444365,0.213649888344846,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11155.0919431527
