Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,omega1,psi1,delta1,sigma1,theta1,omega2,psi2,delta2,sigma2,theta2,Loglik
87750,3.26410113936622,2.92886182404991,2.33717448977371,2.70814819568197,2.78559345389787,2.2899891432671,2.40897895838131,2.49526611808139,2.4950142918363998,1.98847299799351,1.5921436318898,1.66141831860108,1.42601289417021,1.22444522312441,1.59209712510725,1.7590116372307,1.87612367930621,1.51107492110231,1.98018722834884,1.58539167211207,-26.7497408543162,-3.24855556773668,-6.67649464475152,-7.01888277488193,-5.19928071216258,-5.53584409498249,-10.1443375714245,-8.84754612800048,-5.9026261867391,-26.480876548692,-15.1902500542825,-17.7623887009728,-25.5375719819211,-25.2050486928038,-16.4926804139867,-15.0729430487632,-16.589955410751,-20.7062140464183,-14.4476757214752,-20.2316633735867,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.17570413663428,-2.39303236119147,-2.60639076332017,-3.08285528916098,-4.01912008795949,-4.05735811585883,-3.3373872583811,-2.7365295587871,-2.18517161330198,-1.20159299357525,-1.86490091942865,-2.215300531093,-2.88255048255358,-4.99150651114173,-4.96336243845049,-4.05133254426626,-3.38459328051157,-2.67453309782749,0.0565686923685641,0.0135247127501622,0.0392283702600597,0.0124713146848597,0.0415769031088398,0.00839430941012926,0.0154150739044805,0.0102360789695239,1000,1000.00000008027,1.00000034633551,1.000000444365,1.00000019240689,1000.0000000155,999.99999987032,0.999999398107688,1.00000015913456,0.999999699759967,-11308.1008974339
